BTOP_WINS,BTOP_LOSSES,BTOP_LEAGUE_POINTS,BJGL_WINS,BJGL_LOSSES,BJGL_LEAGUE_POINTS,BMID_WINS,BMID_LOSSES,BMID_LEAGUE_POINTS,BBOT_WINS,BBOT_LOSSES,BBOT_LEAGUE_POINTS,BSUP_WINS,BSUP_LOSSES,BSUP_LEAGUE_POINTS,RTOP_WINS,RTOP_LOSSES,RTOP_LEAGUE_POINTS,RJGL_WINS,RJGL_LOSSES,RJGL_LEAGUE_POINTS,RMID_WINS,RMID_LOSSES,RMID_LEAGUE_POINTS,RBOT_WINS,RBOT_LOSSES,RBOT_LEAGUE_POINTS,RSUP_WINS,RSUP_LOSSES,RSUP_LEAGUE_POINTS
472,374,1451,87,29,640,879,826,829,452,409,862,91,58,629,485,435,719,741,668,990,533.0,477.0,1023.0,619.0,568.0,723.0,395.0,326.0,1175.0
224,181,694,187,143,574,34,44,16,5,9,84,619,546,816,75,56,282,741,668,990,733.0,703.0,632.0,336.0,302.0,323.0,456.0,427.0,611.0
415,339,1196,1288,1238,826,425,359,1086,806,743,1102,650,596,946,669,606,1183,741,668,990,869.0,814.0,991.0,146.0,93.0,892.0,522.0,470.0,904.0
346,278,1185,10,5,75,355,278,766,294,241,1096,339,294,832,311,255,815,741,668,990,773.0,709.0,1076.0,205.0,158.0,754.0,452.0,409.0,862.0
311,255,815,740,667,993,869,813,1009,205,158,754,91,58,629,240,176,1075,772,709,1058,10.0,8.0,33.0,294.0,241.0,1096.0,651.0,596.0,963.0
402,345,856,743,641,1464,718,669,671,780,721,747,466,389,820,493,451,775,741,668,990,64.0,38.0,303.0,808.0,756.0,741.0,619.0,546.0,816.0
668,606,1166,740,667,993,918,853,1125,187,158,631,392,336,673,577,531,901,575,518,947,315.0,248.0,979.0,294.0,241.0,1096.0,522.0,470.0,904.0
11,4,79,740,667,993,1184,1139,730,391,348,762,419,375,744,431,376,1083,64,38,303,262.0,206.0,991.0,923.0,854.0,1011.0,161.0,123.0,676.0
291,225,1393,150,93,847,783,721,1121,569,523,817,249,174,590,311,255,815,741,668,990,718.0,669.0,671.0,614.0,568.0,765.0,12.0,0.0,3.0
20,18,100,557,493,1251,548,486,1059,544,466,966,580,523,1073,311,255,815,741,668,990,389.0,303.0,1462.0,794.0,734.0,997.0,531.0,421.0,1061.0
20,18,100,463,387,1222,147,112,849,544,466,966,226,157,1204,565,473,1103,741,668,990,179.0,122.0,1511.0,796.0,737.0,1013.0,580.0,523.0,1073.0
715,659,1003,740,667,993,465,417,876,413,367,839,226,157,1204,368,314,1124,671,604,1234,517.0,448.0,1125.0,615.0,539.0,1044.0,373.0,318.0,985.0
455,405,1016,671,604,1234,533,477,1023,117,66,709,92,57,730,9,1,75,614,568,765,741.0,669.0,972.0,413.0,367.0,839.0,570.0,497.0,1215.0
11,4,79,280,226,1031,533,477,1023,724,660,1073,576,506,1197,715,659,1003,741,668,990,633.0,579.0,911.0,117.0,66.0,709.0,794.0,734.0,997.0
213,164,872,740,667,993,448,410,733,724,660,1073,504,450,873,669,606,1183,581,528,919,814.0,756.0,944.0,10.0,8.0,33.0,415.0,339.0,1196.0
743,641,1464,249,173,1343,517,448,1125,9,9,67,570,497,1215,469,424,817,243,167,1478,653.0,637.0,650.0,461.0,358.0,1741.0,201.0,130.0,75.0
557,493,1251,716,658,942,177,123,1015,137,100,424,201,130,75,573,537,631,10,5,75,275.0,241.0,741.0,115.0,94.0,482.0,347.0,306.0,714.0
575,499,1442,463,387,1222,662,590,1059,294,241,1096,410,370,714,403,344,1038,247,220,312,407.0,332.0,1069.0,394.0,323.0,1145.0,201.0,130.0,75.0
48,26,152,247,220,312,256,184,1446,544,466,966,201,130,75,11,4,79,614,557,110,389.0,303.0,1462.0,461.0,358.0,1741.0,213.0,155.0,939.0
743,641,1464,740,668,975,772,708,1076,332,271,1259,491,425,65,409,388,636,500,466,585,10.0,8.0,33.0,165.0,96.0,1337.0,201.0,130.0,75.0
575,518,947,500,464,618,609,542,1104,165,96,1337,201,130,75,283,218,984,741,668,990,252.0,168.0,1402.0,420.0,370.0,828.0,576.0,506.0,1197.0
350,297,941,1288,1238,826,772,708,1076,615,539,1038,424,319,621,336,256,758,668,587,1140,236.0,169.0,1061.0,9.0,9.0,67.0,201.0,130.0,75.0
365,315,826,607,536,1189,362,303,991,693,624,805,201,130,75,525,465,1073,744,641,1481,335.0,273.0,802.0,461.0,358.0,1741.0,391.0,356.0,696.0
407,332,1069,740,668,975,322,280,775,1062,1019,518,772,709,1058,115,93,75,607,536,1189,1289.0,1238.0,844.0,742.0,710.0,668.0,201.0,130.0,75.0
316,292,535,740,668,975,335,273,802,742,710,668,565,473,1103,187,130,961,115,93,75,773.0,709.0,1076.0,10.0,5.0,75.0,201.0,130.0,75.0
388,336,547,740,668,975,772,708,1076,434,383,247,394,331,1101,442,372,818,129,115,85,316.0,292.0,535.0,325.0,239.0,1573.0,201.0,130.0,75.0
19,8,87,472,374,1451,525,465,1073,394,323,1145,347,306,714,409,388,636,744,641,1481,275.0,200.0,1426.0,201.0,130.0,75.0,218.0,154.0,1108.0
193,152,834,886,860,860,448,384,974,796,737,1013,504,450,873,277,213,1169,6,4,62,465.0,414.0,942.0,923.0,854.0,1011.0,201.0,130.0,75.0
886,860,860,6,4,62,653,637,650,205,158,754,201,130,75,252,183,1140,565,525,698,409.0,388.0,636.0,9.0,9.0,67.0,688.0,669.0,417.0
409,388,636,607,536,1189,517,448,1125,812,747,1139,504,450,873,278,259,651,386,332,1071,662.0,590.0,1059.0,563.0,506.0,75.0,201.0,130.0,75.0
11,4,79,886,860,860,448,384,974,563,506,75,12,3,100,715,659,1003,154,136,149,289.0,248.0,706.0,267.0,220.0,775.0,201.0,130.0,75.0
525,465,1073,463,387,1222,252,168,1402,226,157,1204,217,180,672,346,293,858,467,433,620,107.0,70.0,65.0,395.0,334.0,1061.0,201.0,130.0,75.0
497,428,1272,467,433,620,343,294,977,569,523,817,201,130,75,2,3,51,523,451,1280,635.0,600.0,456.0,812.0,747.0,1139.0,806.0,766.0,636.0
431,359,1435,249,173,1343,533,477,1023,510,444,75,565,524,75,531,483,862,463,387,1222,448.0,384.0,974.0,532.0,484.0,935.0,201.0,130.0,75.0
48,26,152,463,387,1222,740,668,972,510,444,75,668,606,1008,293,225,1021,335,273,802,448.0,384.0,974.0,516.0,466.0,747.0,201.0,130.0,75.0
557,493,1251,19,8,87,411,369,828,523,451,1280,473,422,893,245,201,857,463,387,1222,360.0,277.0,1018.0,796.0,737.0,1013.0,651.0,602.0,587.0
374,323,774,728,658,887,718,669,671,523,451,1280,473,422,893,330,286,715,242,180,1105,360.0,277.0,1018.0,165.0,117.0,736.0,714.0,624.0,817.0
512,457,815,60,13,1,448,384,974,668,587,1140,381,325,1030,63,35,291,333,290,761,354.0,270.0,1548.0,140.0,87.0,945.0,473.0,422.0,893.0
357,319,842,772,711,981,473,363,620,400,345,865,473,422,893,720,679,495,140,87,945,100.0,56.0,821.0,448.0,410.0,733.0,259.0,235.0,624.0
555,507,616,249,173,1343,303,269,698,212,177,684,473,422,893,469,424,817,581,528,919,360.0,277.0,1018.0,531.0,492.0,732.0,409.0,370.0,800.0
963,925,439,653,637,650,1184,1139,730,608,571,333,473,422,893,1060,1016,597,633,579,911,199.0,161.0,458.0,165.0,117.0,736.0,410.0,370.0,714.0
200,135,1154,280,226,1031,471,420,865,531,492,732,473,422,893,1060,1016,597,467,377,1342,532.0,484.0,935.0,117.0,66.0,709.0,6.0,5.0,63.0
20,18,100,1288,1238,826,1197,1142,915,807,756,722,391,356,696,3,3,68,419,358,704,880.0,826.0,846.0,831.0,769.0,901.0,473.0,422.0,893.0
702,661,681,886,860,860,548,486,1059,372,315,782,1197,1142,915,884,806,1001,744,641,1481,175.0,113.0,594.0,473.0,422.0,893.0,294.0,227.0,891.0
524,501,482,242,180,1105,465,417,876,444,393,820,257,209,748,409,388,636,575,518,947,362.0,303.0,991.0,516.0,466.0,747.0,473.0,422.0,893.0
321,257,624,614,568,765,448,384,974,205,158,754,259,235,624,357,319,842,242,180,1105,280.0,226.0,1031.0,186.0,140.0,618.0,357.0,295.0,946.0
366,307,1001,1288,1238,826,918,853,1125,204,143,754,668,606,1008,557,493,1251,280,226,1031,465.0,414.0,942.0,663.0,607.0,891.0,522.0,470.0,904.0
3,3,68,444,373,1294,465,414,942,204,143,754,538,482,1234,557,493,1251,386,332,1071,280.0,226.0,1031.0,615.0,539.0,1038.0,668.0,607.0,988.0
3,3,68,140,87,945,473,363,620,615,539,1038,714,624,817,357,319,842,280,226,1031,688.0,624.0,1196.0,362.0,302.0,1120.0,668.0,607.0,988.0
1184,1139,730,291,225,1393,280,226,1031,141,105,556,522,470,904,579,525,819,814,748,1207,633.0,579.0,911.0,236.0,169.0,1061.0,414.0,340.0,825.0
409,388,636,280,226,1031,1197,1142,915,294,241,1096,892,820,967,1072,1013,988,48,26,152,384.0,323.0,945.0,321.0,246.0,1225.0,598.0,511.0,968.0
577,531,901,565,525,698,358,321,840,615,539,1044,650,596,946,715,659,1003,280,226,1031,68.0,18.0,271.0,532.0,484.0,935.0,580.0,523.0,1073.0
303,269,698,280,226,1031,358,321,840,923,854,1011,668,606,1008,7,3,48,581,547,678,360.0,277.0,1018.0,214.0,151.0,700.0,114.0,64.0,647.0
360,277,1018,247,181,938,633,579,911,358,321,840,714,624,817,515,464,858,280,226,1031,880.0,826.0,846.0,544.0,466.0,966.0,438.0,385.0,943.0
11,4,79,280,226,1031,465,417,876,504,452,1024,473,422,893,515,464,858,224,195,320,741.0,669.0,972.0,806.0,765.0,653.0,356.0,305.0,913.0
505,453,991,249,173,1343,360,277,1018,523,451,1280,583,515,1088,200,135,1154,280,226,1031,275.0,200.0,1426.0,504.0,452.0,1024.0,381.0,325.0,1030.0
82,36,380,19,8,87,146,116,721,68,35,79,664,637,540,26,28,76,67,37,458,249.0,185.0,742.0,499.0,464.0,703.0,6.0,5.0,63.0
333,297,436,67,37,458,296,246,816,227,176,627,6,5,63,62,27,90,218,164,690,147.0,118.0,703.0,71.0,61.0,399.0,173.0,135.0,692.0
907,854,920,56,25,65,7,2,38,71,61,399,471,459,565,6,5,63,409,370,800,643.0,616.0,208.0,569.0,523.0,817.0,351.0,322.0,572.0
445,397,658,682,639,712,63,35,291,443,348,819,6,5,63,512,457,815,64,38,303,100.0,56.0,821.0,569.0,523.0,817.0,499.0,464.0,703.0
336,256,758,358,311,800,609,542,1104,239,180,905,6,5,63,340,296,814,814,748,1207,100.0,56.0,821.0,569.0,523.0,817.0,886.0,860.0,860.0
336,256,758,575,518,947,333,300,640,786,714,1029,6,5,63,884,806,1001,633,579,911,698.0,643.0,1010.0,390.0,330.0,870.0,384.0,323.0,945.0
350,297,941,527,494,541,577,531,901,499,464,703,619,546,816,20,18,100,466,403,602,645.0,602.0,546.0,85.0,58.0,463.0,6.0,5.0,63.0
275,244,297,491,442,566,139,114,289,443,348,819,6,5,63,125,91,500,1121,1083,729,123.0,83.0,497.0,196.0,153.0,526.0,782.0,722.0,763.0
13,5,31,12,6,86,515,472,510,60,38,105,392,336,673,364,318,565,491,442,566,624.0,588.0,711.0,270.0,227.0,438.0,6.0,5.0,63.0
609,542,1104,581,547,678,333,300,640,164,128,559,6,5,63,442,372,818,662,590,1059,415.0,370.0,528.0,438.0,390.0,779.0,263.0,193.0,638.0
293,253,637,150,93,847,500,464,618,575,500,824,468,417,692,6,5,63,62,22,50,565.0,525.0,698.0,218.0,152.0,917.0,438.0,385.0,943.0
536,475,954,581,528,919,360,277,1018,724,660,1073,212,164,808,6,5,63,500,466,585,918.0,853.0,1125.0,201.0,165.0,742.0,893.0,821.0,968.0
573,537,631,918,853,1125,163,104,851,339,294,832,6,5,63,577,531,901,500,466,585,1197.0,1142.0,915.0,579.0,525.0,819.0,438.0,385.0,943.0
386,347,678,62,22,50,718,669,671,187,158,631,6,5,63,245,201,857,580,541,449,114.0,64.0,647.0,285.0,223.0,636.0,1034.0,970.0,887.0
351,280,707,291,230,842,150,121,849,294,248,856,1034,970,887,6,5,63,342,306,783,565.0,525.0,698.0,390.0,330.0,870.0,392.0,336.0,673.0
442,372,818,224,195,320,136,94,682,141,105,556,473,422,893,567,506,983,348,316,603,653.0,637.0,650.0,808.0,756.0,741.0,6.0,5.0,63.0
431,359,1435,150,93,847,100,56,821,831,769,901,356,294,950,293,238,1018,444,373,1294,377.0,305.0,1164.0,483.0,434.0,895.0,504.0,450.0,873.0
573,537,631,402,345,856,633,579,911,444,373,1294,714,624,817,744,641,1481,772,711,981,880.0,826.0,846.0,663.0,607.0,891.0,213.0,155.0,939.0
224,181,694,103,56,600,465,414,942,444,373,1294,522,474,498,3,3,68,140,87,945,466.0,418.0,829.0,294.0,248.0,856.0,315.0,270.0,826.0
361,318,724,211,166,731,357,319,842,444,373,1294,668,606,1008,200,135,1154,348,278,1219,662.0,590.0,1059.0,619.0,568.0,723.0,323.0,261.0,962.0
751,697,773,19,8,87,517,448,1125,419,375,744,263,193,638,561,511,822,728,669,964,175.0,113.0,594.0,444.0,373.0,1294.0,587.0,548.0,702.0
523,463,901,907,854,920,175,113,594,444,373,1294,580,523,1073,669,606,1183,517,448,1125,142.0,87.0,817.0,724.0,660.0,1073.0,257.0,209.0,748.0
668,606,1166,386,332,1071,609,542,1104,444,373,1294,257,209,748,523,463,901,575,499,1442,653.0,637.0,650.0,394.0,323.0,1145.0,580.0,523.0,1073.0
1072,1013,988,743,641,1464,10,5,75,615,539,1044,668,606,1008,180,103,1316,688,624,1196,236.0,169.0,1061.0,444.0,373.0,1294.0,587.0,548.0,702.0
4,2,28,688,624,1196,275,241,741,321,246,1225,516,466,747,448,410,733,429,373,960,275.0,200.0,1426.0,444.0,373.0,1294.0,587.0,548.0,702.0
213,164,872,444,373,1294,465,417,876,724,660,1073,356,305,913,252,183,1140,687,634,885,262.0,206.0,991.0,663.0,607.0,891.0,212.0,177.0,684.0
407,332,1069,247,181,938,517,448,1125,444,373,1294,714,624,817,360,277,1018,741,668,990,880.0,826.0,846.0,668.0,587.0,1140.0,580.0,523.0,1073.0
240,176,1075,505,453,991,662,590,1059,516,466,747,84,35,590,537,475,971,744,641,1481,633.0,579.0,911.0,444.0,373.0,1294.0,381.0,325.0,1030.0
431,376,1083,743,641,1464,662,590,1059,130,88,956,570,497,1215,575,499,1442,463,387,1222,565.0,525.0,698.0,444.0,373.0,1294.0,240.0,176.0,1075.0
668,606,1166,559,486,1069,609,542,1104,419,375,744,892,820,967,1121,1083,729,671,604,1234,528.0,478.0,195.0,461.0,358.0,1741.0,159.0,112.0,727.0
311,255,815,22,8,66,262,206,991,461,358,1741,394,331,1101,3,3,68,744,641,1481,517.0,448.0,1125.0,228.0,172.0,987.0,511.0,428.0,1289.0
869,813,1009,743,641,1464,517,448,1125,231,163,1106,1072,1013,988,394,331,1101,235,183,954,688.0,624.0,1196.0,461.0,358.0,1741.0,664.0,637.0,540.0
252,183,1140,743,641,1464,465,414,942,20,18,100,538,482,1234,48,26,152,505,453,991,257.0,204.0,1042.0,461.0,358.0,1741.0,159.0,112.0,727.0
374,323,774,502,469,831,275,200,1426,794,734,997,461,358,1741,465,414,942,211,166,731,773.0,709.0,1076.0,662.0,590.0,1059.0,323.0,261.0,962.0
20,18,100,304,227,1370,465,414,942,196,153,526,662,590,1059,715,659,1003,728,658,887,773.0,709.0,1076.0,461.0,358.0,1741.0,395.0,326.0,1175.0
783,751,588,19,8,87,415,370,528,461,358,1741,559,486,1069,4,2,28,502,469,831,337.0,285.0,977.0,544.0,466.0,966.0,226.0,157.0,1204.0
1072,1013,988,467,377,1342,114,64,647,461,358,1741,226,157,1204,557,493,1251,668,587,1140,179.0,122.0,1511.0,724.0,660.0,1073.0,544.0,466.0,966.0
227,169,921,431,376,1083,662,590,1059,522,470,904,559,486,1069,744,641,1481,211,166,731,1184.0,1139.0,730.0,461.0,358.0,1741.0,379.0,321.0,891.0
743,641,1464,526,454,965,277,215,654,544,466,966,168,108,1013,183,114,990,502,469,831,517.0,448.0,1125.0,662.0,590.0,1059.0,461.0,358.0,1741.0
743,641,1464,19,8,87,600,548,722,575,500,824,159,112,727,357,319,842,121,84,603,1197.0,1142.0,915.0,303.0,260.0,758.0,461.0,358.0,1741.0
445,386,794,10,5,75,110,78,348,461,358,1741,376,312,1107,213,164,872,121,84,603,662.0,590.0,1059.0,532.0,484.0,935.0,893.0,821.0,968.0
346,278,1185,557,493,1251,668,606,1166,575,500,824,20,18,100,751,697,773,687,634,885,343.0,294.0,977.0,361.0,327.0,576.0,461.0,358.0,1741.0
536,475,954,308,281,523,662,590,1059,787,725,701,461,358,1741,431,359,1435,844,778,734,495.0,433.0,1047.0,232.0,177.0,916.0,226.0,157.0,1204.0
668,606,1166,600,548,722,32,30,23,736,704,618,159,112,727,129,72,875,733,703,632,869.0,814.0,991.0,461.0,358.0,1741.0,212.0,177.0,684.0
607,578,501,121,84,603,232,183,722,461,358,1741,892,820,967,269,196,816,311,246,1049,773.0,709.0,1076.0,9.0,9.0,67.0,214.0,151.0,700.0
340,267,1305,10,5,75,515,472,510,615,539,1044,136,66,1196,368,314,1124,1121,1083,729,337.0,285.0,977.0,461.0,358.0,1741.0,243.0,167.0,1478.0
886,860,860,565,525,698,411,369,828,527,494,541,1108,1064,685,1060,1016,597,364,337,284,681.0,652.0,479.0,531.0,492.0,732.0,461.0,358.0,1741.0
374,323,774,534,469,1111,537,475,971,228,172,987,229,181,518,1060,1016,597,886,860,860,289.0,248.0,706.0,461.0,358.0,1741.0,878.0,848.0,691.0
194,130,1048,121,75,813,275,241,741,461,358,1741,185,135,707,485,435,719,332,281,600,10.0,8.0,33.0,321.0,246.0,1225.0,576.0,506.0,1197.0
403,344,1038,22,8,66,524,501,482,252,168,1402,409,370,800,515,464,858,907,854,920,236.0,169.0,1061.0,9.0,9.0,67.0,1197.0,1142.0,915.0
715,659,1003,814,748,1207,633,579,911,663,607,891,724,665,1039,11,4,79,130,88,956,252.0,168.0,1402.0,117.0,66.0,709.0,893.0,821.0,968.0
575,499,1442,75,27,420,471,420,865,523,451,1280,796,737,1013,11,4,79,814,748,1207,252.0,168.0,1402.0,9.0,9.0,67.0,724.0,665.0,1039.0
129,72,875,740,668,975,688,624,1196,321,246,1225,577,531,901,415,339,1196,291,225,1393,252.0,168.0,1402.0,831.0,769.0,901.0,869.0,814.0,991.0
573,537,631,463,387,1222,411,369,828,252,168,1402,516,466,747,7,3,48,469,424,817,609.0,542.0,1104.0,615.0,539.0,1038.0,893.0,821.0,968.0
523,463,901,311,246,1049,688,624,1196,516,466,747,438,385,943,537,475,971,728,658,887,633.0,579.0,911.0,252.0,168.0,1402.0,668.0,607.0,988.0
48,26,152,225,170,1074,377,305,1164,321,246,1225,565,473,1103,368,314,1124,444,373,1294,252.0,168.0,1402.0,504.0,452.0,1024.0,893.0,821.0,968.0
555,507,616,138,104,691,772,708,1076,724,660,1073,892,820,967,226,175,945,386,332,1071,252.0,168.0,1402.0,523.0,451.0,1280.0,12.0,0.0,3.0
142,87,817,671,604,1234,408,355,843,9,9,67,356,305,913,445,386,794,772,711,981,252.0,168.0,1402.0,447.0,382.0,1133.0,7.0,4.0,1.0
442,372,818,527,494,541,262,206,991,9,9,67,664,637,540,671,604,1234,211,166,731,252.0,168.0,1402.0,736.0,704.0,618.0,651.0,602.0,587.0
860,815,516,581,528,919,277,215,654,724,660,1073,651,602,587,187,130,961,278,247,528,252.0,168.0,1402.0,186.0,140.0,618.0,7.0,4.0,1.0
351,280,707,304,227,1370,252,168,1402,361,318,724,786,714,1029,669,606,1183,10,5,75,343.0,294.0,977.0,381.0,325.0,1030.0,226.0,157.0,1204.0
366,307,1001,304,227,1370,688,624,1196,532,484,935,226,157,1204,669,606,1183,386,332,1071,252.0,168.0,1402.0,236.0,169.0,1061.0,580.0,523.0,1073.0
627,580,867,431,376,1083,252,168,1402,187,158,631,438,385,943,497,428,1272,526,454,965,337.0,285.0,977.0,736.0,704.0,618.0,,,
183,114,990,138,104,691,252,168,1402,579,525,819,358,321,840,573,537,631,814,748,1207,245.0,201.0,857.0,184.0,128.0,1148.0,,,
409,388,636,814,748,1207,517,448,1125,228,172,987,257,204,1042,1072,1013,988,431,376,1083,252.0,168.0,1402.0,204.0,143.0,754.0,395.0,328.0,1138.0
180,103,1316,743,641,1464,360,277,1018,693,624,805,531,421,1061,524,501,482,249,173,1343,252.0,168.0,1402.0,575.0,500.0,824.0,136.0,66.0,1196.0
743,641,1464,463,387,1222,495,433,1047,544,466,966,136,66,1196,179,122,1511,243,167,1478,252.0,168.0,1402.0,615.0,539.0,1038.0,918.0,853.0,1125.0
575,499,1442,150,93,847,411,369,828,516,466,747,559,486,1069,455,405,1016,505,453,991,918.0,853.0,1125.0,362.0,302.0,1120.0,724.0,665.0,1039.0
245,200,875,463,387,1222,718,669,671,204,143,754,296,246,816,360,277,1018,728,658,887,918.0,853.0,1125.0,140.0,87.0,945.0,4.0,2.0,28.0
715,659,1003,64,38,303,918,853,1125,150,93,847,366,307,1001,573,537,631,249,173,1343,662.0,590.0,1059.0,390.0,330.0,870.0,664.0,607.0,909.0
497,428,1272,1288,1238,826,918,853,1125,483,434,895,4,2,28,293,238,1018,744,641,1481,177.0,123.0,1015.0,663.0,607.0,891.0,20.0,18.0,100.0
200,135,1154,116,72,628,360,277,1018,724,660,1073,664,637,540,469,424,817,1288,1238,826,918.0,853.0,1125.0,390.0,330.0,870.0,213.0,155.0,939.0
374,323,774,105,60,796,918,853,1125,787,725,701,356,294,950,555,524,542,682,639,712,773.0,709.0,1076.0,423.0,404.0,543.0,570.0,497.0,1215.0
226,175,945,575,518,947,918,853,1125,794,734,997,448,384,1003,142,87,817,419,358,704,389.0,303.0,1462.0,532.0,484.0,935.0,,,
467,377,1342,728,658,887,343,294,977,413,367,839,373,318,985,415,339,1196,150,93,847,918.0,853.0,1125.0,294.0,241.0,1096.0,504.0,450.0,873.0
523,451,1280,913,882,647,918,853,1125,348,316,603,259,235,624,15,16,1,8,9,1,,,,,,,201.0,193.0,22.0
350,297,941,930,892,628,34,44,16,174,134,722,402,345,856,622,578,497,377,344,483,918.0,853.0,1125.0,318.0,261.0,830.0,508.0,457.0,755.0
415,339,1196,907,854,920,633,579,911,806,743,1102,576,506,1197,291,225,1393,918,853,1125,548.0,486.0,1059.0,276.0,196.0,1240.0,449.0,388.0,945.0
577,531,901,413,367,839,918,853,1125,831,769,901,373,318,985,366,307,1001,243,167,1478,773.0,709.0,1076.0,516.0,466.0,747.0,,,
293,225,1021,668,587,1140,609,542,1104,724,660,1073,786,714,1029,397,307,1745,386,332,1071,337.0,285.0,977.0,409.0,370.0,800.0,576.0,506.0,1197.0
3,3,68,429,373,960,1197,1142,915,668,587,1140,806,765,653,531,483,862,397,307,1745,337.0,285.0,977.0,348.0,287.0,1037.0,523.0,470.0,919.0
240,176,1075,56,50,50,360,277,1018,724,660,1073,892,820,967,183,114,990,397,307,1745,411.0,369.0,828.0,522.0,470.0,904.0,586.0,518.0,1090.0
311,255,815,463,387,1222,360,277,1018,102,78,514,304,227,1370,537,475,971,397,307,1745,142.0,87.0,817.0,291.0,225.0,1393.0,576.0,506.0,1197.0
536,475,954,743,641,1464,275,217,1142,205,158,754,548,486,1059,20,18,100,397,307,1745,653.0,637.0,650.0,615.0,539.0,1044.0,884.0,807.0,982.0
311,255,815,505,453,991,772,708,1076,372,315,782,570,497,1215,397,307,1745,575,500,824,337.0,285.0,977.0,452.0,409.0,862.0,533.0,423.0,1060.0
455,405,1016,429,373,960,257,204,1042,667,606,990,136,66,1196,240,176,1075,397,307,1745,495.0,433.0,1047.0,663.0,607.0,891.0,538.0,482.0,1234.0
557,493,1251,1288,1238,826,573,537,631,544,466,966,6,4,35,523,463,901,397,307,1745,257.0,204.0,1042.0,285.0,223.0,636.0,538.0,482.0,1234.0
573,537,631,907,854,920,548,486,1059,9,9,67,650,596,946,227,169,921,397,307,1745,411.0,369.0,828.0,796.0,737.0,1013.0,373.0,318.0,985.0
751,697,773,427,358,1128,112,75,666,9,9,67,786,714,1029,240,176,1075,397,307,1745,548.0,486.0,1059.0,796.0,737.0,1013.0,,,
3,3,68,109,91,419,127,69,1183,145,107,716,715,663,784,397,307,1745,575,500,824,517.0,448.0,1125.0,9.0,9.0,67.0,729.0,674.0,705.0
607,578,501,1288,1238,826,360,277,1018,918,853,1125,787,725,701,160,103,568,397,307,1745,8.0,5.0,75.0,812.0,747.0,1139.0,,,
493,451,775,814,748,1207,112,75,666,146,93,892,212,177,684,397,307,1745,311,246,1049,880.0,826.0,846.0,742.0,710.0,668.0,9.0,2.0,41.0
607,578,501,397,307,1745,448,384,974,146,93,892,892,820,967,575,499,1442,744,641,1481,252.0,235.0,611.0,205.0,158.0,754.0,634.0,576.0,1006.0
743,641,1464,858,819,595,343,294,977,361,318,724,397,307,1745,573,537,631,330,263,1298,495.0,433.0,1047.0,461.0,358.0,1741.0,538.0,482.0,1234.0
20,18,100,130,88,956,473,363,620,633,579,911,296,246,816,607,578,501,397,307,1745,303.0,269.0,698.0,390.0,330.0,870.0,495.0,433.0,1047.0
293,225,1021,728,658,887,740,668,972,205,158,754,243,167,1478,397,307,1745,907,854,920,275.0,200.0,1426.0,294.0,241.0,1096.0,571.0,497.0,1234.0
20,18,100,130,88,956,796,755,552,204,143,754,12,0,3,293,225,1021,235,183,954,1197.0,1142.0,915.0,328.0,285.0,821.0,534.0,424.0,1060.0
20,18,100,278,247,528,495,433,1047,204,143,754,576,506,1197,293,225,1021,744,641,1481,465.0,414.0,942.0,728.0,669.0,964.0,534.0,424.0,1060.0
20,18,100,668,587,1140,1197,1142,915,390,330,870,650,596,946,245,201,857,249,173,1343,688.0,624.0,1196.0,328.0,285.0,821.0,576.0,506.0,1197.0
357,319,842,688,624,1196,358,321,840,544,466,966,650,596,946,20,18,100,138,104,691,1197.0,1142.0,915.0,390.0,330.0,870.0,576.0,506.0,1197.0
20,18,100,138,104,691,1197,1142,915,569,523,817,892,820,967,884,806,1001,688,624,1196,358.0,321.0,840.0,559.0,486.0,1069.0,347.0,306.0,714.0
20,18,100,333,290,761,688,624,1196,9,9,67,504,450,873,431,359,1435,668,587,1140,236.0,169.0,1061.0,736.0,704.0,618.0,212.0,178.0,666.0
20,18,100,386,332,1071,688,624,1196,275,217,1142,736,704,618,3,3,68,744,641,1481,473.0,363.0,620.0,362.0,302.0,1120.0,538.0,482.0,1234.0
415,339,1196,112,75,666,256,184,1446,239,180,905,347,306,714,744,641,1481,402,345,856,262.0,206.0,991.0,483.0,434.0,895.0,20.0,18.0,100.0
336,256,758,211,166,731,517,448,1125,1108,1064,685,786,714,1029,20,18,100,116,72,628,415.0,339.0,1196.0,327.0,271.0,853.0,526.0,470.0,973.0
226,175,945,138,104,691,343,294,977,413,367,839,91,58,629,20,18,100,1288,1238,826,465.0,417.0,876.0,831.0,769.0,901.0,526.0,470.0,973.0
91,104,15,20,18,100,513,490,47,208,184,95,16,13,75,67,48,23,145,136,53,78.0,80.0,47.0,161.0,162.0,54.0,26.0,33.0,1.0
20,18,100,743,641,1464,609,542,1104,615,539,1044,165,117,736,235,183,954,431,376,1083,257.0,204.0,1042.0,544.0,466.0,966.0,449.0,388.0,945.0
455,405,1016,467,377,1342,548,486,1059,796,737,1013,531,421,1061,557,493,1251,242,180,1105,389.0,303.0,1462.0,532.0,484.0,935.0,20.0,18.0,100.0
213,164,872,9,9,78,548,486,1059,204,143,754,651,602,587,1072,1013,988,844,778,734,275.0,241.0,741.0,787.0,725.0,701.0,20.0,18.0,100.0
