SERVER,MATCH_ID,BSUM1_ID,BTOP_CHAMP_ID,BSUM2_ID,BJGL_CHAMP_ID,BSUM3_ID,BMID_CHAMP_ID,BSUM4_ID,BBOT_CHAMP_ID,BSUM5_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RTOP_CHAMP_ID,RSUM2_ID,RJGL_CHAMP_ID,RSUM3_ID,RMID_CHAMP_ID,RSUM4_ID,RBOT_CHAMP_ID,RSUM5_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
KOREA,KR_6055295647,1bQey-YWynA5OaXzTOfJ5wFv3RwRDYPvWr7xQHUO9CvnsD8ehj4tteUlBg,887,4ePrH6xHn5R9cBl8BKnrVxa095ZGiYa2GG3p2vQuWUoQFp8,234,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,103,neTBID6mtg2VghrIdOtPVxRrBRJ4elf07mPURSA9hfz9bPc,429,3ZElBGWVpEgKtv1H-btNlBLItaaF2dC3PLGSOnJhz0cn8QI,412,221,80,-1,-1,-1,q3wZkwddVzV3gqDEZuE7l65m8U0j40aFprEdroCXXRyFXi0,58,8K1yx07pCws-gzQxIzqyuoyVtEGbaUk35YQDtbEyoFgIA2Y,163,_pHypUTS2uhvZW64OOKWlkpObSznZfoxOaePk4of1Ub6SBI,111,9DuDfYjn7jrSvyewdMwHh2RlenJ3-tp77Wujjkdsz8sDias,236,ikzG846eDWlVUWrNqsguEW-vlfspmUIlLy-_3EyMwhbiYA,268,888,91,-1,15,119,RED,44,20,BLUE,3,0,BLUE,2,0,BLUE,10,1,BLUE,2,0,BLUE,2,0,BLUE
KOREA,KR_6026724753,sbDHeqqUvLDhNA3yYnS3t93fG4d9doqldZjOkb3rwrybN_HaFAGyIp0H1w,234,pFKMcY9e8lNe-Hl8x1iJiSobE0hLubxeqSo5GDKYTuodMGc,166,P_88bzIShVOnhLmiuksuw3xEjfualRdnJWCl3ijewYTuel1g6WY6IVxVKg,163,9jlL3v2jLyDcHoIsK3cW1KqdkOGZXe_ej0X0Jhr5XM4Pv48,429,MjUwDsN3McJ6bJ59J4nQretdnkAGJYIP8hwpzHTPEpYgSGY,888,777,119,221,895,150,IOnsawIcAB45kza5SSjxRrzRB_yCME3mpDzfi3I3z7gkzYw,41,hslsUNWUl81_R8NJNGJlUhoyGMggYlqJx-Mx6P61LlI2J5Y,30,7pB8L7zs7CFE1pd2dEhDxvF6Ni4M-Ym_0V6ap9OR43sQXZCIjws6iyVz8Q,110,KPC3o0uyyb6o09fAwVVBMNWVshoitDGapbrEG7J5hGTGhZQ,236,KEg6GQ6pXQ55stu0NMlASdlYs-747yS7ocav9c5KwZ6kVUU,267,221,200,91,-1,78,RED,13,22,RED,1,2,BLUE,2,0,BLUE,3,3,NONE,0,0,NONE,0,0,RED
KOREA,KR_6020936587,MJFBGyMPyeLlZerWHitdHUrEBWvr95TaQ2XvzPO85wbvX8g,517,Ym8E8M4l1s-fS0MppFagkcvrSfvJ4a044c6XVHmaHiUJSxx1LVTJpLnycw,163,Xbu0lFSXdFULvV3d9rqwyELv1oqgKfnWBuY3Ctx9TJDUQvs,777,dzMx099mETD2_SocY5_MizD2n4NGPCqHRbnL9RsdB_bbA5-5ihJgQqyL8w,222,KEg6GQ6pXQ55stu0NMlASdlYs-747yS7ocav9c5KwZ6kVUU,223,7,429,23,221,22,_pPqSmQiK6GY2HjI2V-1P9zFtW8pW6LqZrC2AFBv1Dnohg,92,oWUMM2Z7BgSeWxE3yu1CkypJ0iVJCDiFVHN0iwndQkyYaME,91,0cDBpPRPFlo05YYqxkmDyBeDw3kbtre2zVD8ZO2QuBPWzg34HMZ__aB8JQ,84,ERrHh26E1nMOoTfUX_C32bjNqkw0Q_v4b7tno-uEI59gynYR4cGAZaCMew,523,yk8UBza0P-q4ROR-XV0YNM5QA4dX6dw8Kir5FhGeDm04q08,888,429,142,895,58,119,RED,39,36,RED,3,2,BLUE,2,0,BLUE,9,6,RED,1,1,RED,1,1,BLUE
KOREA,KR_6001283837,i6T88UscEC31ZDny1Gd6VSyQsvXJmmJeXbeIDlGb7CRWwhY,41,58rNZ1VXjCRUbYTyCf5XtT1flGedIjDGeoBJULNh2UbTuAM,78,hNC5GRcaJZ-PsyTPN4sGW_uWH9MalltiiKlPa7S3cx0p081jzl_Sb6m5uA,268,Z6az42qDj-IluhYlKwLE_ZFEVjunqus0Mj1h-t4NnQi_WadKO8IyJEqVBA,22,7uL3v-Zhr_ClBeFUmjhSWKXg4Bh9AT1DlL7wNYThzU5b2A,888,142,119,429,68,147,aFwzyFYDcqUvZje-bKywj8NPVlMxGj-MfCahYynTXvYVysQ,84,ZujDdfxn18RulUm6GDMXXCKCkkeISNPaUN1RGHg07hBX3C6fe1Ru2PzA7g,200,ErLyVHGfmIeoe164a233lJdXYax2ehhItUi0OAEpMtq88U8,777,OxyvdwGxGz_cWUOy3g9Qv-g39SzX7RxnMx4lpzlF1amvBnU,236,KEg6GQ6pXQ55stu0NMlASdlYs-747yS7ocav9c5KwZ6kVUU,267,-1,-1,-1,-1,-1,BLUE,31,25,RED,2,2,RED,0,2,RED,8,6,BLUE,1,0,BLUE,1,1,BLUE
KOREA,KR_6001070474,FIARgwmHlatM4_iqTHpp41jxe7oVPRd1gpwDkEiPRvaQYrQ,102,ZujDdfxn18RulUm6GDMXXCKCkkeISNPaUN1RGHg07hBX3C6fe1Ru2PzA7g,200,lGiFEqZx1m497Ej7RL1wK2s92o7PIy7XlbhurwB6ddWa36yxFZ4edpPzGQ,103,gRAACfC2nCztykyzPBsW6-P6Jm8pBukXmi5DofSfKmCh9xk,119,KEg6GQ6pXQ55stu0NMlASdlYs-747yS7ocav9c5KwZ6kVUU,888,235,30,236,24,268,L5YwtV1QHTc_qdX5j_9We5pxvl6xZZDQY2NZMr-zkFwu5NE,41,CH6e5P3AwgaZwFmLRSyGPEddRm8PCrfcGw2JQKM2hdKCtdg,48,WXdBsmyFil3m4LECTdkxqOFPXvGw1DECF1u1n1sUJrkeuVU,7,KPC3o0uyyb6o09fAwVVBMNWVshoitDGapbrEG7J5hGTGhZQ,81,k9fvmxKCmgYSvKOFmNpJMqURWV701NrD-NULq2v7RNBNJFM,22,429,777,23,236,221,RED,6,20,RED,0,2,RED,0,2,RED,0,3,NONE,0,0,NONE,0,0,RED
KOREA,KR_5993554135,sbDHeqqUvLDhNA3yYnS3t93fG4d9doqldZjOkb3rwrybN_HaFAGyIp0H1w,516,4ePrH6xHn5R9cBl8BKnrVxa095ZGiYa2GG3p2vQuWUoQFp8,48,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,112,9nCGobYs2YJTAfJx9I4KGhA4cs3T_lOojY_zgX0ZOK1k3DJ0VdPYxwq7tA,81,oL4EEhnnEhiJPGwEnRSG3VHzWt5YBtgHIupxRbC6rZ1mimk,350,429,111,223,41,221,B_zxwxloXBeRVdwKjg7vpKSsKQ50sRpWi7hmb3UoeVObAfYqtNaGWRHP_Q,68,GSIcsn8cLkTE1rszIXCB-kWyA075Ag8WvhBCz929Lw6u8UCBs7wmihvcUw,91,9DuDfYjn7jrSvyewdMwHh2RlenJ3-tp77Wujjkdsz8sDias,13,D5CJkZLrQ0LcDpAbDKAPR-cAi1kPXdHmZfaZDKdQPfWFcrZT6my4vyDzyA,157,KEg6GQ6pXQ55stu0NMlASdlYs-747yS7ocav9c5KwZ6kVUU,254,236,429,7,268,360,BLUE,51,44,BLUE,4,1,RED,0,2,RED,9,7,RED,0,2,RED,2,1,BLUE
KOREA,KR_5993519460,BjYUi1tyVDyqhBTTTSWy-UEI7fJCPY-qT7hCRXjbbuzDZtw,79,GSIcsn8cLkTE1rszIXCB-kWyA075Ag8WvhBCz929Lw6u8UCBs7wmihvcUw,234,9DuDfYjn7jrSvyewdMwHh2RlenJ3-tp77Wujjkdsz8sDias,50,D5CJkZLrQ0LcDpAbDKAPR-cAi1kPXdHmZfaZDKdQPfWFcrZT6my4vyDzyA,157,KEg6GQ6pXQ55stu0NMlASdlYs-747yS7ocav9c5KwZ6kVUU,526,360,236,221,-1,429,ai9t4vsl3yA1Pc9yTfJIZlDogIehmc02bCWnUItYDe0Ijmk,887,4ePrH6xHn5R9cBl8BKnrVxa095ZGiYa2GG3p2vQuWUoQFp8,62,U2rFwix2YMLl61eH2SWVa60ZWE092J82TZlKXZNoeBiq0y4,517,WceSw2rgpjcKAqPLeyFbWoBDKNcdAGL7HMQ2jSHjtexaec2O,145,ovS7RIXXJbQYuatMzHkfj8uX_08BmElqIZ5E8ghEt7bJzke0,497,223,134,-1,107,200,RED,8,20,RED,0,2,RED,0,2,RED,1,5,NONE,0,0,NONE,0,0,RED
KOREA,KR_5993467743,UJNnOEFA_V0Pw8PEogx5MleLbTB_F6-4OgrPF4sX5oF-hk5_7jWsGxJyRQ,10,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,64,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,268,V6Fp9BQwofuRoeIin6Y5Nz5kJRp2vHGIvZUsi4AQkqDO1NR06X8pyiVEcA,429,qLcMnO2p_7tzv5-QVZoBoMuV4oEdLYsuLoYqXeCwnQely14,117,235,246,24,221,163,1K5dq584iD3PaOvv5h22R-kkHrFxmAZUcUDsImq5gGEDZrBXv-BlWzo27Q,887,MDqGtPmXx3f2LMeKFTuWuI53bD4usXQCxyua869BLnh8WxZGcqdGHXDKyA,91,IxZP4Ael0N6XJxlgz9uSvGWXTTw_s8mjT5vbhzFWKq7gFdY,777,9jlL3v2jLyDcHoIsK3cW1KqdkOGZXe_ej0X0Jhr5XM4Pv48,523,KEg6GQ6pXQ55stu0NMlASdlYs-747yS7ocav9c5KwZ6kVUU,888,-1,236,-1,221,-1,RED,18,9,BLUE,2,0,BLUE,1,0,BLUE,2,1,NONE,0,0,NONE,0,0,BLUE
KOREA,KR_5992906770,a0ZQXONhSq9CpQrAoaNmayfWdxUQaAyazIX7plL2_OCi1EI,79,yP_Rjqugid5PCisbPwyL0LpzUQxO1J03REJMbr1yXI10nAA,48,b7tJTNkp3xzWCyiplBc_WWZzxwvGi0i707bAOpjrsAKpyUk,268,OCUA36NSX16OfH627ZGdtfbuFwo3KE14MuIUFyO0uKKmJNEXpY-iv8DCZw,221,KEg6GQ6pXQ55stu0NMlASdlYs-747yS7ocav9c5KwZ6kVUU,432,-1,62,39,236,-1,rG1MWKIQ3OaSUbwVYNIatH8cY44FDOM5Cpti3gETQVZE-1M,41,sbDHeqqUvLDhNA3yYnS3t93fG4d9doqldZjOkb3rwrybN_HaFAGyIp0H1w,78,81SMIJ5bGAtO3-atZ_pksI5dW5Bt4z_ZT-aqQd_77l5vJa2V9txiFhTctw,127,KPC3o0uyyb6o09fAwVVBMNWVshoitDGapbrEG7J5hGTGhZQ,29,T1O_JdL-MF2N1eZEzRDPngmhoy1Ski-bEV4mb0nm-Ho-jps,350,55,42,-1,64,-1,RED,30,18,BLUE,3,1,BLUE,2,0,BLUE,7,2,RED,0,1,BLUE,1,0,BLUE
KOREA,KR_5992874708,ErLyVHGfmIeoe164a233lJdXYax2ehhItUi0OAEpMtq88U8,41,4ePrH6xHn5R9cBl8BKnrVxa095ZGiYa2GG3p2vQuWUoQFp8,79,pqXiAeGth9o2L-agZscixDtQzeyXvJNnRAZ06QBjHucb1oM,268,YJpiCp0QzHbx-7Mn5kyFanuuuR7RmEFSVuVwWTkzJoM_6St4h3d1pEh-Dg,29,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,555,429,223,-1,91,-1,vjv7DFQCrEPRqRAXHfs7AwciHs9b9l9l7n4a2P2FYLhZ1BhXPvM6NYbQ7w,104,yP_Rjqugid5PCisbPwyL0LpzUQxO1J03REJMbr1yXI10nAA,64,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,13,1vNPDnQUkv5vczAHii08MU8RgQom6uo29_uY-3BSzmV9g0TG,523,KEg6GQ6pXQ55stu0NMlASdlYs-747yS7ocav9c5KwZ6kVUU,497,236,142,126,103,221,RED,27,17,RED,1,1,RED,0,2,RED,5,2,NONE,0,0,NONE,0,0,BLUE
KOREA,KR_5992891754,ia-xbI4TQxgi0C4mKVsxMjhdAPqqn_WMw_t0xFT0QHMDRYYmDa-b-MpQ-g,117,4ePrH6xHn5R9cBl8BKnrVxa095ZGiYa2GG3p2vQuWUoQFp8,64,81SMIJ5bGAtO3-atZ_pksI5dW5Bt4z_ZT-aqQd_77l5vJa2V9txiFhTctw,127,1vNPDnQUkv5vczAHii08MU8RgQom6uo29_uY-3BSzmV9g0TG,222,lcjVcmKjgpAc3GRLY701X_mDF9Cj-yJuc-8plhIhNfIo2qNp,43,68,221,223,145,429,M_J0jTkQvsuXlItI-N9ZXGnMYg2bqyQrK_YLPDIoyk9Pr00,122,vjv7DFQCrEPRqRAXHfs7AwciHs9b9l9l7n4a2P2FYLhZ1BhXPvM6NYbQ7w,200,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,112,oWUMM2Z7BgSeWxE3yu1CkypJ0iVJCDiFVHN0iwndQkyYaME,523,KEg6GQ6pXQ55stu0NMlASdlYs-747yS7ocav9c5KwZ6kVUU,497,888,221,236,429,67,RED,34,24,RED,1,3,BLUE,2,0,BLUE,8,3,BLUE,1,0,BLUE,2,0,BLUE
