SERVER,MATCH_ID,BSUM1_ID,BTOP_CHAMP_ID,BSUM2_ID,BJGL_CHAMP_ID,BSUM3_ID,BMID_CHAMP_ID,BSUM4_ID,BBOT_CHAMP_ID,BSUM5_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RTOP_CHAMP_ID,RSUM2_ID,RJGL_CHAMP_ID,RSUM3_ID,RMID_CHAMP_ID,RSUM4_ID,RBOT_CHAMP_ID,RSUM5_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
EUROPE,EUW1_6002869664,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,266,5Xc_TLr23qBT8bIfkAw8l7h55AoisvvuCNb2eK7AIXkKc20,64,8AKRjNsHhV12k_KjxPEJbIU_A5X52xD_FiRx3ImvR8vJtywXDtkj3z9jlw,7,Jg1j09bokAvG2pIH0SzTijxO3EvNBFsBAGHeF10SvHy3b_dE,236,S8Dvb-oJihP8KMNG_FDYI82kOwE70tpWP3b0z6mQvXQaJ3U_YWjYGeFkcg,267,15,107,350,119,234,u9JWuJUw7D-FNOvwTbeQvmwyHX8BJ4JUk5ZpCb61JZs77ms,84,RnsxWaYNyEu9CrlCcgKZFWUz87WAQauDwxgeEYXgGwzYFaU,120,3Hw03hZlODZUGfnEZ36sWdSOp3QtjA4LmsV9--hOySJ5-Mlb,61,edOZSEUq2zlUwoPrp78rryMIcmxoc2nX1NeXvzsnSqL39TaE,221,oUV7bQU-w0EYnSQJ5UcURnZx3ZHI0342Y8GPXkWzEF5a3DbColOB8dgJaQ,117,122,55,119,887,62,BLUE,24,15,BLUE,3,0,BLUE,2,0,BLUE,8,2,BLUE,1,0,NONE,0,0,BLUE
EUROPE,EUW1_6002944307,1xGi53KhiDltm3HFC9Yd26GwNRdUFxGbm8hxuePIWKd1B1I,98,N3O8am_MhYubCGq9Msqsml5TBSYuw0vHAJGfBHlev6RAihE,59,7nywNCOnXyibsU3cz-I62uZN3w2b5JtbfA4vE9_bWPShRBg,55,KjCxOW2qyxHyE_GMrQMAq-0QuLD6IEC1XpXIdATm8q5QAD8,360,s3euvQqloxXGyMvwWL6FWPNJ_JQiovA2FEJ6fzsKQKEfrO8,111,163,166,91,429,350,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,113,ebfpUYyf7BfKyphYBPl7EJYgZEpfH2gEKKIuBMZA89Rx7b4DCVo0f1rv6w,64,l18PKfukA9g-ht9isV1mMVrEV6nhaAKlTercHfv84y6FtUZjVgRgHax1mA,517,OB36pAdnxLI8q1kvd895EcxxPZ8qn4H6_-CEYIV0BEwdDOp-,119,6VeS6yBOFrE68TNpNFD4wPZhKOOTzoBmhwXDCnCj5ewrS7T5,888,429,350,235,163,40,BLUE,27,34,BLUE,2,2,RED,1,1,RED,0,9,RED,0,1,RED,0,2,RED
EUROPE,EUW1_6002806183,1QjmdGfkmZ_V0h1nWaFriA4mOwHchghtCubX5P8-T6Igbl0,58,DE3kpg3G0Xw5C_PWuHlxiG1opiBUFNerYM8LxVn0Xw2TVvLiUfqG3Ai2cQ,60,aaB7P8SzdN0de981xevjpDdpS8h1lU_PdePueaHNYRNJagY,163,AsnnpgJgU54Xd23E6eQjE43je_6C8pc7oP0oNVOO8iSnjake7Jn9KxkY-A,221,lTOwKlN2neEha2frAhPZtJL0mRvQSbuLH35Z7c-9yU8QkZ9DPGQ4iBaQ2g,117,150,141,7,131,-1,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,113,yf_BGxZ0Q6TlogDB9I5qVT0_fGcUqQ8SCMylasHCobiNFgo,200,Qr0P6d8JGF1XRGWxiwARhO3tLksBZh1sy88mc-yH55ZPCR4,517,edOZSEUq2zlUwoPrp78rryMIcmxoc2nX1NeXvzsnSqL39TaE,81,J-3Z6uBCxSEP0TR2CT3KvbXzhxDFzeNMQl3xdfWpF4dm154i,43,350,268,777,107,119,BLUE,30,8,BLUE,2,0,RED,1,1,RED,8,3,BLUE,1,0,BLUE,1,0,BLUE
EUROPE,EUW1_6002026558,ol0xznLxWaCtUO_1cA51v6C4WHLogYoMtBUXea_jZv8d34-o,80,7ZS9qvAu1k7dOC-8m0_M7iyPkY4HxW_X5_LhFjE1yoTyUdk,234,NPlz8rVcuwr705vlLZRceOIa3YH2ZhsFyyqhqPqKu5Sh5_mN,103,hoIr5hNmt1cDjWbIQDeN7U3hQNYHTDvQvMbs0Viy-uu6Dzs,74,JJBJwJU9_6xY6om0trtdzxKvMv69VFvaW6d2MKhT_drtQe8,432,79,200,15,23,119,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,113,e4sbxdjdJVmHLMd8fQIPSXnDcqy_NPJGMm8Nvo_D0YpBevw,62,sGarsweX85xilC-oymPtXh7AyhktGZsOjSabJVyckDxAtNQc,105,QrUdy5tyus1I3Y_cuOohbHTbL2sPynhDOPct3adbCU9mhCQ,360,8D82I9M5f1uFsD16TsnHQBAJAwClXVtn2QB1mVSPOEP9vn4,888,84,777,163,350,119,RED,29,33,BLUE,2,2,BLUE,2,0,BLUE,4,8,RED,0,1,RED,0,1,RED
EUROPE,EUW1_6001993185,0AZy9ZPtWQh6Vx8Kq7OvFy4UrZwrJACKWYJs-E6rzV4cizM,24,4gNpEZdV0WnaY9JhVjdAh_LX0n9QKLGdzPmyQILdUfA_rc8,234,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,517,dH0EnL416zlA8gkuAQ2cKSHyp0J-W3IwYXaTJNLl9vIravw,523,JJBJwJU9_6xY6om0trtdzxKvMv69VFvaW6d2MKhT_drtQe8,432,-1,141,114,62,15,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,85,6a2oXM0ql-BRlS-bjaFhc_eiCbsIRVN2QyCE9vM49NiZ9iE,64,9T_e3hPA8BJJkJ-VGvGVJWR24xPZ0yyY5aGTOIKl95Cd6h8g,84,GgrCnhqWSgoSVRMVCv5mCjPbeBRsba3gecpRV6etqcWG28o,429,FygyISn3sodmzfAOYhDXYwmXxwH27oT_MvyJjiDbZnRv-eU,888,107,200,-1,350,62,RED,23,8,BLUE,2,0,BLUE,1,0,BLUE,2,0,NONE,0,0,NONE,0,0,BLUE
EUROPE,EUW1_6001699156,5HowOJYw2agCDbZHiMOwB6iKzEyfDqRa0Si1xeusx4bk3V0,27,_--xoDpCKbKpKkeGXVrLW1CWWMMNxEw4tSr37Kp7R1EfGGs,77,sc9kEa5y33NybfxmYsseZqG2kNhYy7qN9gxxBvQLtfpmcwmj,40,nv0RbSkBY68Dz7Ro1ejFXJ2sWKwvGkOi6YpdL7rSodPRiP9P,15,opmyZSdhJCCKnIUFzggmmXG4wOAyMVfGB7mBN_m80WF3Tho,147,150,-1,157,203,888,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,113,ZCozY6C2oOZOBAD8SyuT7qCvcuUInNGTjzbHjdVFYbrkjlg,234,Xf0PplqeFj7NSJApNFejezgJpJqJb2rxRWJnQMfBwDRzwY_U,103,Kyx6xSNwzacc-rBeuoye8VypErhwZNxwlxQnzCDTYZ1NJCRpausv1EszWQ,429,ikkWHVa-xfimUksIOKccQF3WGN3r0K6hcy3-ziiMyg8uvPk,497,16,107,119,268,350,BLUE,33,37,RED,3,3,RED,0,2,RED,3,9,RED,0,3,RED,0,3,RED
EUROPE,EUW1_5999434739,Ht0MdAHbl9cKzGJFirjh_BiEyoEyHKZ7TODKUZZ24WDU-lzWH0K6i0oIeg,24,XBddmYuomuaFFc9sxC-EupwhFvjX-CFoOV-x19MLAN54NhA,103,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,64,FbP9Ac5Eqs_u0vq8mROZjNiNOKCiOzh_0P1FpKYJmiLeN_g,145,6VeS6yBOFrE68TNpNFD4wPZhKOOTzoBmhwXDCnCj5ewrS7T5,875,200,163,119,350,92,9AsNk-ef1jEEt9hOGSpssld4ubUgpECMVKhh6ea8mNks3dwZ,150,h-HRq3HMCzJx0nsicsYd1Hh_8IgOWbn7rHmyWmSlncUuIq0,76,fCV1FQO5QX4SIvQxBKro2YZwTEWiRu20Ul2e4laFYvbeob4F,157,otow1rg2KQUdu6EfhmQSHal4RtfAMhj3pan4Oc9BDg-KpmW8uUW1gsu7NA,29,NghZZ75UvN_iEVc0hjs5Je39rTmXPlTVLKIbwDVb264GPzRQ,32,429,350,92,517,7,BLUE,17,31,RED,0,1,RED,0,2,BLUE,2,8,NONE,0,0,RED,0,1,RED
EUROPE,EUW1_5999377966,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,10,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,2,-e-W712E22ObJFMUk67D3f7vAQZ4kXNBph4NFkhswYKIuvg,112,otow1rg2KQUdu6EfhmQSHal4RtfAMhj3pan4Oc9BDg-KpmW8uUW1gsu7NA,21,-dukAc2sY-7lmh8ON6IiZAAu3-T-SGlN_k_E6oFRn85natw,201,-1,350,40,107,119,nQhahUd60Zd9RE8eJLQ5JiunCVQXWLf-A2znpj0_xoeub7i3,114,KaKndi8iQFAoALZCd63X7EeLc1WQDf1hyYR71lttdR9sjw7U,131,qAD7cmWxAFDH9tNdAVWlddznnB4TR2dA7ER_4lThTGH33tvBAqHyfjCeig,39,LTSIM2UYc9xQQda2DWbLHKTxJ0KUzbhrCRPUdm_vW1JYEoU,429,NghZZ75UvN_iEVc0hjs5Je39rTmXPlTVLKIbwDVb264GPzRQ,32,350,517,163,119,78,BLUE,37,26,RED,1,2,BLUE,2,0,BLUE,5,1,BLUE,1,0,NONE,0,0,BLUE
EUROPE,EUW1_5999323155,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,887,k2a5HoRnB083XF5CiSBpN2YAzi6wEC6nvuuynbTwdJ1-i_c,200,t0YYsnIWPfvbJjArGZoHWTkl25BsI4PU_bebNHblp_RJpHDx,127,lYpv_mxknj_F9nkZyD68ymE6qbr3wRjOtPxXzMk3vvLKEPE,429,LTSIM2UYc9xQQda2DWbLHKTxJ0KUzbhrCRPUdm_vW1JYEoU,50,163,350,29,777,119,sd0c7E2fA3ymn7IAGwaYIAJ01ENqMwZci4MQxAQVz1fffIw,17,Vz0ExmP1sLzJKsSgGadfLiQzptiLAS_P0Jp_etepOIqjCll0,427,w-U8L-gIaT1yVY9vRYrYyCk0ZgpufjvPZx2LI4mB4Q_TEBm5Ga8_wLucDw,45,otow1rg2KQUdu6EfhmQSHal4RtfAMhj3pan4Oc9BDg-KpmW8uUW1gsu7NA,21,duqlrr86PmgeT9HkZZmWanUi2Q568nZpapSQLutL7xUENfc,12,91,28,1,888,350,RED,14,19,BLUE,1,1,RED,0,1,RED,4,7,RED,0,1,RED,0,1,RED
EUROPE,EUW1_5999248694,72QFHiT3zJt_guSh7WzUERLtuM7FVkW-2K4cL2Ah4rBmHXg,122,NABn9ie0fh8ed3WY6DA6NHcprWp5ILZb5mSYWomAZzvEyKNgci3Bkknclw,20,hV62pXVs4-uIq-ZbXwnO9SkWLtuJEK7W99XSsqB7Bh6X9n5e,84,up1BnQIZuihRtJ30koubgmvQ5ApnYKS5SEXuHRZ7fYCoy8r6,29,3ifXyo9bNQEBJcb96uI0RmV2ZEE-yyJe4JBW5w7DYMjerMk,888,235,24,268,121,119,KvglnztPA9DLWFcBYW3Zd45TbzdDcblSI-WAFBPtPYpd7cH0,67,7_O20Md7WfGLLMj0RndSMydggyjZhBiQEnWkTjWJZ0d_Y5mriEh-Ei39Rg,154,w-U8L-gIaT1yVY9vRYrYyCk0ZgpufjvPZx2LI4mB4Q_TEBm5Ga8_wLucDw,50,dJhE_-wfFBbxWQ16z34X8iya45s8Ur2TwWjK4jnMjkUpb5di,429,FygyISn3sodmzfAOYhDXYwmXxwH27oT_MvyJjiDbZnRv-eU,32,360,91,107,62,350,RED,13,25,BLUE,1,0,RED,0,2,RED,0,4,NONE,0,0,NONE,0,0,RED
