SERVER,MATCH_ID,BSUM1_ID,BTOP_CHAMP_ID,BSUM2_ID,BJGL_CHAMP_ID,BSUM3_ID,BMID_CHAMP_ID,BSUM4_ID,BBOT_CHAMP_ID,BSUM5_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RTOP_CHAMP_ID,RSUM2_ID,RJGL_CHAMP_ID,RSUM3_ID,RMID_CHAMP_ID,RSUM4_ID,RBOT_CHAMP_ID,RSUM5_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
NORTH AMERICA,NA1_4396643311,fM8LBIu0tZ2in-czvRG1RMGIMS50v9KcSPUIpMWSrJ002cI,17,am14GsjCc--kUYSQ9VHqfYmWXzJzncv6rzWYd2i0_YesuPIoUb8nY-Nofg,2,vpS6QRAVwwmhTTWfyBtd0ubJMXJekord6hJzul0jWyY7a7k,157,0-00Vmio1W-fUgLBlYHcWITjPktgjo867Ssk57qii53a,517,1a9h5h5if4kopKePADsSnbNmHh_wat-7M999d5stkqGZNMU,40,895,429,246,523,119,rSI-hJfnFByNCrlpfc3L1M_nXNNgl0uiRFjmE4LXCvXLoLE,113,cdsg8GbWGFtbJhd3d5zvhVLoQnHUb77Ho9M_WCDdXTdoxauYgnHD4qWFWQ,76,H7ZSMGUkKilm1NUCmGagoG8VONUEW-70_xLIcsMKm00wHvs,99,u5HDNxF1-y6n5m1d34EEHvP0DKsgxpUGcIEYBraM7p_4dBEpB4EDgKH7Xw,18,YJGrdM9Ujy-eknqFQ9tS9aws0RFFBh2xNdDm_Owcv8XZ-QNAoLTkN_5HQA,875,147,114,107,555,103,BLUE,34,19,BLUE,3,1,RED,1,1,BLUE,9,5,BLUE,2,0,BLUE,2,0,BLUE
NORTH AMERICA,NA1_4396598051,QpaDfgY8t_PlucHGNEAarSkywoEizQiWdLh20uo4J6sOF9OM,240,HDMzuEdZ5wFfZI9_AmEu2RLAbXFHEcsaJIb1CgP0So-MKDE,245,0-00Vmio1W-fUgLBlYHcWITjPktgjo867Ssk57qii53a,58,OvX1cqLcgy6Yx4_KjVXRqapU5Fr2w0jHP21533Qny18rwOcO,15,1a9h5h5if4kopKePADsSnbNmHh_wat-7M999d5stkqGZNMU,117,246,104,114,157,119,rSI-hJfnFByNCrlpfc3L1M_nXNNgl0uiRFjmE4LXCvXLoLE,113,kJXTKzxFQtEyvuyzs_Un6GBsaCQRfQOS5BIIfR7i-n3hZPY,154,pyKK7yKhoZpbRUiyhJFBmiaz9GgZ5eXB7LcPgRAauL5ccpjjQi04nh0ZZw,39,DBhzkaNyJAuqhCbKaYqejDJH4Y0DEkfJAQ8CLkGsoEKrpkSejda21CRznA,29,njyZTZhnfx5FTGuTNabPl55GL0oh3Cs9QeyUzmQSzUtk53jzbYcItTGGGA,350,111,114,163,67,235,BLUE,21,9,RED,2,1,BLUE,2,0,BLUE,7,1,BLUE,1,0,BLUE,1,0,BLUE
NORTH AMERICA,NA1_4395070054,S_ekgLx-cjl9UEkonGY7GxaTfQIC1KNbHygL4tVK-eJhnemT,92,TZlnpdBVOiQJicw_oVmjohqj7gpGStYQ3Ap6vb8Y5Lc9lZPs,163,0-00Vmio1W-fUgLBlYHcWITjPktgjo867Ssk57qii53a,777,zo7TISmrUy8WVU205x9BK567Zo9Ja8sj-9grRBuHF5u-zCE,110,OwvAuiaXeHmkeuGPmwsWj1PngpaNthTuTLLGuK0AzW5khPw,235,9,38,200,16,26,5npogMfvn6LsIg5ZqANUwyJpS9u8fcsMrlvT8H_z9Le52pnSRz0QCVjuCw,24,ZbmICyPPjjfcd-dmITiHZiQLpJwjtqZ5YQS1cNlw8Q1Vr20,78,5V4Jpj4jaaVgA3uDmJzLZhz5RKw11yKVa0Hiu8eDGYU6GHgf,112,V-vrG5r7dzvV3vppV-vDVZXsFAE0jMQWCIMJPYom6RjAhSCbAQaqDia6oQ,29,fMs5K0_MxDf54dOw9_MB4QpM70wzMbT2WnNiLrhYe2C52jY,555,268,120,429,30,104,BLUE,41,23,BLUE,2,1,RED,1,1,BLUE,10,3,BLUE,1,1,BLUE,2,0,BLUE
NORTH AMERICA,NA1_4394332743,UbOGBaPmACz9qLVYiyEnlTaTDJ6hLsb5AkDax7n1ttrNmwqv,86,Ertv4BsxtJLAejsqJfXrQa3utXemhQJ_TmxGq0ZaM2QYVEY,131,fUCptk1f9r4BfglapIlbj23ti_4Wdbdhdy5Gf8dq-jL4gC1q,157,bxWmUOi1h8PChXnCKpczYEesqByXwLnpM-guHDJR6y5H9Xj_,147,ZBiVpDpaXVr59HvG8gSmT2n8o_bWnP6TkDtcyIkN_EVMu1c,53,141,114,164,555,163,5_29F7PyjyDbF1TftiEsGR_RI3PRz3iIkqZFld-HN0tE4baZ28UtF7RX9Q,67,SjSygLC1iBsCJHlbR4_fpfXPhMTfeJY5CU6D9tldG7KmKhol,121,0-00Vmio1W-fUgLBlYHcWITjPktgjo867Ssk57qii53a,7,4c2hmue0CkSuW59uCAXbrMINXzOLgDgSQ37_JzQSpGa7EEU,134,7DyLsAW51lvCbLfuyG1ClY7MtfoJhRRrj2i6A_UllT3qWmQ,16,-1,38,15,119,24,RED,30,32,RED,2,4,BLUE,2,0,BLUE,8,7,RED,1,2,BLUE,3,1,RED
NORTH AMERICA,NA1_4393978589,8Tv0lR0KKFVRlk9SbgTGa8RQy_Zhr341Jsph4doLjls0qTo,92,QXfMsK0S8najYWTJQr4R_s-G9ZqDON815ItB6_w0v2THNsib,111,XCuiKLoiBuXMhIPlCO-wr8HrwvIAowGyK9z_Zay09GSlZw4,15,CVdUE3fBzOlLXuXq8luVSn2MuPWyxq4y2FTQ0GWsS0uS-rbabWcQmMRW3w,7,1CuJHh1g6Q5pxdA73pkmHURGWVibwMw3N74nyZ8YGmRPLerI,78,76,246,55,203,114,o9xNMFbBTd4kTQHHb3q4HQLq-crJ_kllBz8ZF9Jf6_ZejlA,223,rB1Af7wJnOAyY9ao7XIzP2yLJpNcuXFSyltXldfSUvAjIh8,2,0-00Vmio1W-fUgLBlYHcWITjPktgjo867Ssk57qii53a,517,Uv-zh37RbHdr_3afqDyWYD8dBdZVf7ZIhwn41SIq2Q5DOzI,147,OuixMxIXiOTQWzP7IcWfTBK9Zb0-A-fj8kE-E9L_RP2dcn2h5ZuLWkNzUw,22,38,134,350,240,-1,BLUE,32,14,RED,2,2,BLUE,2,0,BLUE,8,2,NONE,0,0,BLUE,1,0,BLUE
NORTH AMERICA,NA1_4393974890,QpaDfgY8t_PlucHGNEAarSkywoEizQiWdLh20uo4J6sOF9OM,240,s4_kqQJqwnaFBVWM9AVrCajVAT4TgFbvoaksx2zzPQ8TgonG,246,OSZ7UYtCJIRzkjj6QsGhjebpHJBk9jK7mkbh6J9PJEgawmieHC-9EGamMA,136,XCuiKLoiBuXMhIPlCO-wr8HrwvIAowGyK9z_Zay09GSlZw4,523,H64Cw3XS3Hj6rmvTZO-gDiBrHinJYBX4LKQzbW0aqstxIqPol-ltkLTLWw,111,350,7,114,107,888,rfyth0tU9W8MFCVaj_XPTERHvL78onI2JNrd4tpnl47X08s,166,USXSbnhp3PcCPkR80_WTbjsTL9frmYZ-ljF4x5rSWnDLbC9W,91,0-00Vmio1W-fUgLBlYHcWITjPktgjo867Ssk57qii53a,103,f6iSgCxoIFZP__ybhvT91g-VPTg9KIjz77-0MWpvDXKXfz7Q7d-X3UFYWg,81,3s6Y_KxTpOJS1Hg8GjDdi8xAIBjMdCDSbikm6h8EBTxl8dQB,22,38,53,555,104,114,BLUE,23,37,RED,1,3,RED,0,2,RED,2,9,RED,0,1,RED,0,1,RED
NORTH AMERICA,NA1_4393916386,o9xNMFbBTd4kTQHHb3q4HQLq-crJ_kllBz8ZF9Jf6_ZejlA,223,rB1Af7wJnOAyY9ao7XIzP2yLJpNcuXFSyltXldfSUvAjIh8,59,NC2T6_mZSnjqVmRGRKkFY83V5JTNuji94mrk1O-jnFANE2aH5yDajEKMOA,7,i76n95Lu3KtT8e9l9Chrodz40qyPzgZWiR9wLogg0eyKNf0,16,1LyQ6NVhy1nt9itl6o3hlCtNkj6v9AkytVKUulp7JnBfBfS1Ew71lt87wA,523,888,163,37,62,-1,CToxedjKUyqgd1oKr-ns9OKOrpKDZg2_mnKoEqE898o0pzg,777,gZfzJQRR0aTj6rFFAolMBLYqymH86XTDsO3ZPw95ezg5JzQ,5,0-00Vmio1W-fUgLBlYHcWITjPktgjo867Ssk57qii53a,711,eOO-VfR9TXydkcM0XbAGGDacVId66-btAj3PCDTF-r1rDY4,29,ZBiVpDpaXVr59HvG8gSmT2n8o_bWnP6TkDtcyIkN_EVMu1c,40,147,120,234,38,114,BLUE,21,30,RED,0,4,RED,0,2,RED,3,4,RED,0,1,NONE,0,0,RED
NORTH AMERICA,NA1_4393930128,-svhOlE1fxMJF65tmCdQQe-NZYJRtGuuAlJ9YZu6nCTRGbI,8,l5BFFAmTerguqDrotzDCe7DOAlhhG16CiwxpVmMdZjXTjUA,68,rHzWRqZ1x1f-G95hpOPlhy2TX5x_mciHvpjziDNJmbSWtb4,234,MFyTi4bB2PoaydOmF17cOYndZjZ2ow7NWoQLsM4lrZm48bE,81,5V4Jpj4jaaVgA3uDmJzLZhz5RKw11yKVa0Hiu8eDGYU6GHgf,101,35,163,17,432,429,gJBXPOpZmKrPrIVBIIhW7y9AeUsxg57dTQsLkdhIz4xsgEtj,41,UfOxgOSGM3ntlsn07X1uk_Z4ajHIG4ZVw2lsuLgkzbnGySnw-p9MJiQy6w,20,0-00Vmio1W-fUgLBlYHcWITjPktgjo867Ssk57qii53a,517,NC2T6_mZSnjqVmRGRKkFY83V5JTNuji94mrk1O-jnFANE2aH5yDajEKMOA,895,RZzQvdKsEyTmhW7j4qtLsnRlJ1MMMqoYRBI4NRLtcOiKY-Hb,888,6,119,15,19,38,RED,15,24,RED,0,3,BLUE,2,0,RED,2,4,RED,0,1,NONE,0,0,RED
NORTH AMERICA,NA1_4393873705,-svhOlE1fxMJF65tmCdQQe-NZYJRtGuuAlJ9YZu6nCTRGbI,164,xBg9V3q0Xk-BfAj0GUf1TpZ5FXzNEZxMMqLpZobAr_9JSD_r,141,5V4Jpj4jaaVgA3uDmJzLZhz5RKw11yKVa0Hiu8eDGYU6GHgf,69,Z_pkUYNezT-0gZ-uxDB6US8o0otHBbxKcIkjLGrQJYXI4kw,15,zViEeEHbG8fhY-0QhHC4HFLqiPNkRut6-SyvSnAxSUzMJMY,432,235,28,9,17,119,16ZQo9vGD1sU8x7htGOyKFf0qw8qTfVON0NmbdgsHyMth74,23,gZfzJQRR0aTj6rFFAolMBLYqymH86XTDsO3ZPw95ezg5JzQ,62,rHzWRqZ1x1f-G95hpOPlhy2TX5x_mciHvpjziDNJmbSWtb4,517,0-00Vmio1W-fUgLBlYHcWITjPktgjo867Ssk57qii53a,145,bUpyF6CCm-2AroLq7AyYnVQqmQosU49N-FUNpKgtY9GvS7tK,555,107,91,163,-1,114,RED,28,38,RED,0,4,RED,0,2,RED,2,11,RED,0,2,RED,0,4,RED
NORTH AMERICA,NA1_4393816108,wYlfoqKbztVwsPMS3JHYP0HlL_fgTy9BcudX16iAEDvgHuk,516,UfOxgOSGM3ntlsn07X1uk_Z4ajHIG4ZVw2lsuLgkzbnGySnw-p9MJiQy6w,20,6dsPS4buM5DirPJmikZmvBaBchQcqjvJFlXU2aoUfA0sk3fW,163,Og0P_vhJimzaxNCQF4qD6G9-7FA6uHXOP-ty4ufK6xANJhw,29,F6u8eBhSxrJ2qbZM9xN32e1VPyqV0Z56v-bBlFQXFvcOKDw,555,203,235,78,104,238,Pnp5VLZXy-SYCuPd2i_GkSyLDKP8hSlAy8t1cO6VGr1A0Yk,887,d0HdQZob-P6crflLNu6EnXQd7VGkJwrPAOi13ec7F0UC4gu3,64,0-00Vmio1W-fUgLBlYHcWITjPktgjo867Ssk57qii53a,517,la4td6PVF2kqvgEn8RHuCZw7UwsESXTLAP16drBv8Dm_z8Ql9pUI2f9cEQ,37,vYrWuLIu4AV63i6Xk1yZvzPsPCer_AkWNaJQ53xUqahXE0I,236,238,15,104,38,122,RED,24,31,RED,1,2,BLUE,1,1,RED,3,8,BLUE,1,0,RED,0,1,RED
