SERVER,MATCH_ID,BSUM1_ID,BTOP_CHAMP_ID,BSUM2_ID,BJGL_CHAMP_ID,BSUM3_ID,BMID_CHAMP_ID,BSUM4_ID,BBOT_CHAMP_ID,BSUM5_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RTOP_CHAMP_ID,RSUM2_ID,RJGL_CHAMP_ID,RSUM3_ID,RMID_CHAMP_ID,RSUM4_ID,RBOT_CHAMP_ID,RSUM5_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
KOREA,KR_6069226111,1K5dq584iD3PaOvv5h22R-kkHrFxmAZUcUDsImq5gGEDZrBXv-BlWzo27Q,150,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,78,sKEl_i6VZMCB7aE7NbSwwxEvCuY6Cf5b-uZVQZD4yCrxbLdBsuTWgP-PlQ,238,laSmXoEsjZK-4Y8PVywOhnkx3afrlpknp_fBVXrUlBY4ag,115,zhIKvtHTZQHw6cBPWccZB-RyLrtvB6Me-zHJu3BXltIj0UYtYbGsmYLzvw,111,58,429,-1,119,-1,KEbTxc9GcefXUZbd4kAppkHuZA9hjJ-gkWFYkKuXuGP9KxlS1VzmcbfXHw,54,WDRfW9_qspBG5oZlmODS6-LpYZr9wzrehQJhfaBpAeJagsSN9Z-3At-LPA,35,aFwzyFYDcqUvZje-bKywj8NPVlMxGj-MfCahYynTXvYVysQ,517,agy7tVJmthI4QFrgcC_GjBbhdd0juuBeCIIRwH-sS0AM1ek,895,RNes9apiHhkv-PWJe1lmhbGH5MCwqQaad24lc6-K5DtDYUs,555,163,64,68,-1,103,BLUE,16,27,RED,0,2,BLUE,1,1,RED,2,4,NONE,0,0,NONE,0,0,RED
KOREA,KR_6066424563,cGKmw921iaCwcS-SoM1_Rn_IjDciJPq61ZmoHGz3lrqjXmuZ,113,C0b6n7LHmdqBvGDIPuYc8rUVU2BF9bVbltHc_DLFHagI9xXX1zRG7w7HWw,141,LTPeC0_v5XOTQMoTnbyIXAnmxgQQrk8ouQyMDsoXeaVj-br1g620K-6a6w,13,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,429,MPICK78LwwK3BBW0mkGbn11-IJQiLYkPimXH2c5xufj2ccE,22,-1,163,-1,246,91,9UhgQoFR5eYN-uAAriQbnwwNvCfsK7iLmesKHt0tzN8jsZ2mDKKTOcEerA,266,ErLyVHGfmIeoe164a233lJdXYax2ehhItUi0OAEpMtq88U8,131,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,157,NkZ4x09h94WkFBZ6JroI5lkcrKs-2zELE2Zb0CTzRcB5l35TFWhP216RcA,110,eiVWnh_S_gV39JsP3rr6hXcHedLxaMcZGS90qQZwqsKBSsqpArOUptRR6A,888,76,221,119,-1,-1,RED,42,22,BLUE,3,0,RED,0,2,RED,10,3,BLUE,1,0,BLUE,1,0,BLUE
KOREA,KR_6066490974,ai9t4vsl3yA1Pc9yTfJIZlDogIehmc02bCWnUItYDe0Ijmk,113,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,234,qYv7jpEcx9JYAzgh_jXPpMOLMrCmCsfSIYnNAmyQIT4ia8VIVihcC1ROXQ,517,PvJmgO_m-azUNEvxh9C-8uwYficM9vnzgDyvp5jb8V6snQk,429,AhuI1rIIZHqHCaXknwqVZ6920obHJAOqgVXs-_NWKH4JOTw,555,78,119,142,15,-1,ErLyVHGfmIeoe164a233lJdXYax2ehhItUi0OAEpMtq88U8,58,3PV_W4RY09TzgEQfBZNdSlsHFwxjwbjzIwXsawLuoSVYyptv5oP34fbJJA,60,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,103,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,221,MjUwDsN3McJ6bJ59J4nQretdnkAGJYIP8hwpzHTPEpYgSGY,497,-1,163,119,-1,-1,BLUE,34,17,RED,2,1,BLUE,1,1,BLUE,7,1,BLUE,1,0,BLUE,1,0,BLUE
KOREA,KR_6066367874,gIr2V1m2DtenJJWUFwvcTuz3NupSMvaLMp7UIFZ8vEM6ibQ,266,JGg91_7ogoN0SkVQB6UOHLoaSMfHC6S_5AzlZQVBsXgcyHY,78,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,163,taVRhamt5iAZhG9ea4vRrX7DOYE0oeYVmmfWIRDGnmU_XA0,15,tMXO08kAN0NjjwtJwac6-u_sXjpchU1JJd2eomNsrMJg7uI,12,-1,-1,79,-1,-1,UY2yKmnvDtj3yvexvo_KwCpIOnPNSyK3k3BQ0lXWaYcVsjmeaJv3nQEXhA,36,7EVFeC56UA5ABYer3Fg5YvFEhBMW62GXI48Vlr8i0r5Hee4s,254,jKmjG4-or-czGmM3fJk4XqwH7ejgIMbFFf-jZHNOt1qrnAU,7,RieH86qyXff_4BtYnSh4r0Qzen-UqO-0cgyhzrVUEWDgmPQ,895,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,111,429,268,119,114,-1,RED,33,25,RED,1,1,RED,1,1,RED,10,4,BLUE,1,0,BLUE,1,0,BLUE
KOREA,KR_6066174465,-bnUHDsoizvZkRvoDrtmA3WiAPz62qra0gPriMf0zqxhYytOjxk-VtIIyQ,79,JGg91_7ogoN0SkVQB6UOHLoaSMfHC6S_5AzlZQVBsXgcyHY,120,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,268,heoSztW2o4wmrhRytb5FH71n_REQ8BwyLzEZKbP5TpAQcNE,235,tMXO08kAN0NjjwtJwac6-u_sXjpchU1JJd2eomNsrMJg7uI,147,119,24,-1,166,555,AuOZl_j63IdLPkYBuqvSP1oiW5WfWTc1Q-byeJm3QYRysZA,887,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,234,gTaJ7QWUnxvf_tlKuPN-bhS3GsAAtJMrLrrWepFfwTLfN1Q,163,3i4eOOLC4YHmehkAtuFf5dqy0Gx7BK4VEdc26-MPir19gpM,81,AhuI1rIIZHqHCaXknwqVZ6920obHJAOqgVXs-_NWKH4JOTw,43,119,429,76,-1,350,BLUE,20,41,RED,0,4,BLUE,2,0,RED,0,11,RED,0,1,RED,0,1,RED
KOREA,KR_6066046799,rG1MWKIQ3OaSUbwVYNIatH8cY44FDOM5Cpti3gETQVZE-1M,887,z9WNO0liaXo6EbrXfhlIbJnAShc-PkfX-_N5IghGqIScJ6k,120,tLRd2wemsfQxQFNzOHXH_5cV84dQ_PoTOEi0XoXTGDni9r3dj_jkpLo7ig,517,GY1ggO5xpsX9bPkqiK2E02PChgn3MKEMzIapjW-cckLQqSE,110,tMXO08kAN0NjjwtJwac6-u_sXjpchU1JJd2eomNsrMJg7uI,22,163,-1,23,79,91,J0ySfQJalchSQwsygaduZf9FNntvRr_C7g1ggdzClMo2WbGDcgv-1TCE9Q,141,sbDHeqqUvLDhNA3yYnS3t93fG4d9doqldZjOkb3rwrybN_HaFAGyIp0H1w,80,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,112,EZ-7Joq5tcubmZj4rJEfLL0IoUMzvUIXevVctL0Vb3VpkXJZLwf3wmuWHA,221,D_rLywl4c__Am34-S4rU16xo2YCpZL49JrxOuxA92FWAq6s,497,-1,-1,117,429,24,BLUE,42,17,BLUE,3,0,BLUE,2,0,BLUE,9,2,NONE,0,0,BLUE,1,0,BLUE
KOREA,KR_6064073180,CnXcMFqybVtf1w1NzUu_K3bVGAw_ltiHveQhF2VBZ-Jn7Qg,164,sKqx97qOcUvVq8-_zjp6sbH9vVBGSgi0HwjwKauGyQYTukMZxcqyouJmXg,30,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,202,_pHypUTS2uhvZW64OOKWlkpObSznZfoxOaePk4of1Ub6SBI,777,HTUIbTdhQ3sXqiyq3dQ_7hQwGK7I6OBdnxJ-m8ob4VN1M62N4WMfTufj0w,16,429,76,238,-1,-1,aFwzyFYDcqUvZje-bKywj8NPVlMxGj-MfCahYynTXvYVysQ,114,5apL2jFu3piZFhNmhuB1MheKW82Rmw1IGmWfuv-AtwfB36Y,78,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,163,cavCJvnqLg-URoqrQa260cSua3ZPYDRxao3ph4HL1a8h3EU,15,9DuDfYjn7jrSvyewdMwHh2RlenJ3-tp77Wujjkdsz8sDias,350,62,-1,68,429,117,RED,8,17,RED,0,2,RED,0,2,RED,2,6,NONE,0,0,RED,0,1,RED
KOREA,KR_6063075412,p6TO98Y-w6lrfdSTgeORJWWgjgaFmdWtkdEogZTffMHVnhXD57OThxA5Lw,23,BiT0OesEDu4hUOnPM-50Ap2p4rQkv0TbIGz8v7I_Zkl0SuQ,121,sKEl_i6VZMCB7aE7NbSwwxEvCuY6Cf5b-uZVQZD4yCrxbLdBsuTWgP-PlQ,134,fqdk1AOy23ykSjZh8O3WItZZ5Ocjux915v1gaeoCfZ9IIGZJxri_Ym3uhQ,18,byPZ-rWb16g0DZk06wzrcfphIqMrm9SwLG9jbHmya6evzRsqCTmUtsCeMg,53,60,429,58,24,119,EqDxiqpwM7CLXKvQmWR4xyWc7Tb8ANfWC2_ubX1ajqtg2_A,887,VfW5YrhEO7v9vqChEhZFaMIoEVDgTddue5j1NfomVwvo3aePhnsFvCAUOA,76,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,777,gRAACfC2nCztykyzPBsW6-P6Jm8pBukXmi5DofSfKmCh9xk,15,oFI5kgNLhzRsSzauQaNmS5dzm0uU0lmjCXvvkF56TjOwLCQ,117,221,8,555,-1,711,BLUE,41,24,BLUE,3,2,RED,0,2,RED,7,5,BLUE,2,0,BLUE,2,0,BLUE
KOREA,KR_6062986134,PT8EqV9UVZupj2tGUQicxp16twa0_TrK2TGcWt_3gr0YnC-la8KrfEfobA,13,cwbWecpYtC5gk46Keq1Ibo0Z4MGgZbIjNjA1G7n9E29LD6_MCapwbmlZsw,246,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,268,5Fqo-Q902sF4j3DtsORPEPX8ylU8GWA2cd0jn_SxmtFydzY,15,lzGPo1GEpcrZuv5vt97yvFeuCR1Plg8SQti2aFeoU15bgAk,350,-1,887,120,119,163,H-eWWpsHMRs2JLAvkUcgJMEgXlrgAtO2T75pKED6AsiCA89K,84,z9WNO0liaXo6EbrXfhlIbJnAShc-PkfX-_N5IghGqIScJ6k,421,Gb99w0FWfJzzP3eq8Fag9G6kwZYu5qAioYbfiaIKIk756qUBbptNqic-Zw,142,GaKfOMy2UW36Kd1SCbUu2igBKC-m-xN9mtUeHBvS5Z-hsM57OJJFIJvPtw,895,oFI5kgNLhzRsSzauQaNmS5dzm0uU0lmjCXvvkF56TjOwLCQ,68,429,119,517,24,234,BLUE,13,36,RED,1,1,RED,0,2,RED,0,8,RED,0,1,RED,0,1,RED
KOREA,KR_6063004225,IqzCZylb23VwYPk331iugkt6cTxJY0uSl0b90RElruvjcQ,107,KT2Qqnvx1ThLFRMFLfXfA2hgrVhFn-1PlIo449c-8rhgSLBJ,64,PT8EqV9UVZupj2tGUQicxp16twa0_TrK2TGcWt_3gr0YnC-la8KrfEfobA,517,8Sxzbriqby1d7W_60uX-PncSnK455J35iSP8O_NxHjSRNwQg_-LhMMBcKA,221,cjtEjCklf2jJHNvOLDSisw7X7QiBPSM_86jqzELUgBMO_08,9,122,421,-1,22,429,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,24,pKb5PJOsODkMoovgzGEQS5kUPbUF5ZUh15Fdo3LhoVuoNnI,78,7pB8L7zs7CFE1pd2dEhDxvF6Ni4M-Ym_0V6ap9OR43sQXZCIjws6iyVz8Q,268,ErOpqyE9_rWyZM-iqjxfFJVk2wH8Xqx54dXqxLYLCy6JMj4,360,QRTLgPgMLkKrc6uOKRfgkBQwskgiB-h9756Ej7Y7ucrOsxJ54j7Mg5NSKQ,497,-1,555,163,-1,119,BLUE,25,27,BLUE,2,2,RED,0,2,BLUE,7,5,RED,0,1,BLUE,1,0,BLUE
