SERVER,MATCH_ID,BSUM1_ID,BTOP_CHAMP_ID,BSUM2_ID,BJGL_CHAMP_ID,BSUM3_ID,BMID_CHAMP_ID,BSUM4_ID,BBOT_CHAMP_ID,BSUM5_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RTOP_CHAMP_ID,RSUM2_ID,RJGL_CHAMP_ID,RSUM3_ID,RMID_CHAMP_ID,RSUM4_ID,RBOT_CHAMP_ID,RSUM5_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
NORTH AMERICA,NA1_4403929117,5JVWeGVTUrglGwqIdb9y-VM1kXnmcRvOeTBTbpJHQc9HzSM,24,LJoNZXPOQ7bDNUcz1KEL-EjSFHfLNNrQK_hHljREEeo3kui9GTz6PZu4Dw,80,PsFoeBNVnHHC0ied-eV4U-pzO5FOurz3bsvhtPhL3Eybh9M,105,pYHfJMfiAJpD7JT3wpQWbcAtGi9s_mE84gkb37N2kfRcREI,15,F8TVH5gwahG6ByWfv5nt6xmqGItJAOHTP_vRj6R_kYIuDnaSo6_6B1MMng,22,888,119,41,9,238,xghBfES-kT0qU7_kRdtp74NpT5YBm5kw8i4kGYDFQUVdwd8,17,Tmsb778IZAT3PpHPpCIbBhgq0mQD2gUKoYfozcn6Cg1UDEo,234,5qYX9xbIp2Q8NovN1j1vaRPw7ZTm7VftMT_gKAbfshA002w,517,H1cFY54a3oOj0I_PY0mjja-C20mmovqk6XZn-D5Wt2Yz0SQ,236,an6ivxqdJF8aBl_oGipiDq-MrxvBynoAh3FRZG0dVbsQgWI,555,84,131,38,360,119,RED,33,18,BLUE,4,0,BLUE,1,0,BLUE,10,2,BLUE,1,0,BLUE,2,0,BLUE
NORTH AMERICA,NA1_4403946346,ZtWdrVf9SdzaQr7DYpas2LOHaKptyKXrZp-fJhpzKInxrQLiXixLAP_Xug,17,xghBfES-kT0qU7_kRdtp74NpT5YBm5kw8i4kGYDFQUVdwd8,106,_HbLmAZsYQVuuAyI6h3StQ4qXQtEyxvAqGWQZ-dfshg_tclYp0oelrKUEQ,7,pYHfJMfiAJpD7JT3wpQWbcAtGi9s_mE84gkb37N2kfRcREI,15,lDVbAn_ZutrdUNiXg9LS2PKQQW3IXNYJoZ7R14C2Uu0yGpcj,117,200,107,203,238,141,5JVWeGVTUrglGwqIdb9y-VM1kXnmcRvOeTBTbpJHQc9HzSM,24,yTuLtJ4Gwq2eMob_WmEAe_40A5Yr53iq5wncJPJ2sCNWwSUaKYH4XafABQ,876,8MGuohxU7d7DwYvZGatdtFdY_domWMckD-YTKkR3TeygB0w,39,njHnTuxHXIFRWd5STLbMq2liiHY7bAsiR3GYdbZ-X1VVg-Ti,147,F8TVH5gwahG6ByWfv5nt6xmqGItJAOHTP_vRj6R_kYIuDnaSo6_6B1MMng,22,119,141,888,107,157,RED,27,32,BLUE,2,3,RED,0,2,BLUE,9,6,RED,0,1,RED,1,1,BLUE
NORTH AMERICA,NA1_4403903492,PO0O2rJlSmhEk2z7BfwXi0HBECS5qnVREBcXAx1zMNzzUmM,518,oARuGS7R9EJvmwfxieYQpbp8Qcz_k7OXnMqz9z5931FO_q0,154,-mhcp2urSsr5scOkFeXXMkzMhzrrJSZ1dWH4z3xLgjlukls,39,qQjCQ81xYnfEmpAT6pDSyMkhMBHfNQ9lc3CwMNlNqmrrL6U,202,ReotX8e8oZRxxRWWEJSoS6ws8iQvfXkhXaaeXntq4F6S4NM,26,555,107,119,67,84,S-nVnMHO6zxAayKP-AfocgfOPSzqvylloBi_46aIof6ul58,150,rE6Ob2O3f5si-97NX-_gzpGumC87meaJq-dScsTgJJKMjcg,62,u-WlKEdrindPgmAmThuIW07uCb93yk6E5IDhqtfBouQ1DsG1JXiIiPehBQ,112,_HbLmAZsYQVuuAyI6h3StQ4qXQtEyxvAqGWQZ-dfshg_tclYp0oelrKUEQ,15,F8TVH5gwahG6ByWfv5nt6xmqGItJAOHTP_vRj6R_kYIuDnaSo6_6B1MMng,22,44,38,360,119,888,RED,30,35,RED,1,4,BLUE,2,0,BLUE,4,10,RED,1,1,RED,0,2,RED
NORTH AMERICA,NA1_4403878508,uvGeQRDQX-_e__pGH6znnxFkZxxfywD6CwSA1Ag_KvMrpk8,875,cISpi_Is76YLwqdOTJjQeTeKZSNdiFuBwjiJRm9J5zsRGXE,200,KgaWwZCxoNjpRofrQ-W6Q5Ggv5cpR2I4TvZyuEbOGT8Sb44,517,T5BzHCJcGAZ2HmJ-vfL_E6PRd6Mfsgx8WM73sCgtM6lxfu0,236,ReotX8e8oZRxxRWWEJSoS6ws8iQvfXkhXaaeXntq4F6S4NM,412,555,163,92,28,777,3JbAspYvgBr4d2Sh3cwn-Pk1PKCcZcoIrKpfEKt_oSfGZX0,150,fVIW3R2thxJE4SH2CQQj-finZgHnIF9XYRBjmuqUOGm2YZjA,876,pYHfJMfiAJpD7JT3wpQWbcAtGi9s_mE84gkb37N2kfRcREI,61,8LDh8mLEWZPvLr1Pf4IdXRb9b4yHdJKqgK1T9ebT3WXSsHMjPHTWStSQFg,81,F8TVH5gwahG6ByWfv5nt6xmqGItJAOHTP_vRj6R_kYIuDnaSo6_6B1MMng,22,141,119,888,39,203,RED,37,30,RED,4,1,BLUE,1,0,BLUE,10,1,BLUE,3,0,BLUE,4,0,BLUE
NORTH AMERICA,NA1_4403855964,-nthR5uMAG0gICTOVFTE1uBTIaHP6dtKAPUyLhqp0J-p94vS9pFOnf_W4w,24,mRgMLUGx5ZJIPDTEtahCPKrQLgjHyh2GzMCX7E7lcHxQp9A,254,_lDW5cZ2CffuNlDTMup1CxTbte-QVFE9Q0b3gnnw42uW7uAWGHhpqdoMaA,142,JWhObhmczqOOsKEvLj74W33DbW_ziQvqzGu9rFvbumbW0Dco,145,F8TVH5gwahG6ByWfv5nt6xmqGItJAOHTP_vRj6R_kYIuDnaSo6_6B1MMng,555,28,888,122,119,9,OWbvYunjHwW9QStSwSbQqHWDRUjlvc9lwaokUwrTGJoiavM,6,DwcSf35A_nPch_0_Vc-JP7y3XR4zrllZbc8a0TdIzncAS48,234,oHrpwv0Wdppbi9NZRdGN9B0VKAF1uyOZzRioe2FXXQ453mn9,134,YsZCOoLViTTqrssE7E3Ey5e8P0Q6CoP-C_TMjm6oMIBWbyCb,360,PpgNEOSlWy_wOlT31kFtO7369-0Q8Y_KHVvnuNSuhQvLZ4c,412,119,22,7,15,114,BLUE,13,21,RED,0,3,BLUE,2,0,RED,4,3,NONE,0,0,NONE,0,0,RED
NORTH AMERICA,NA1_4403861210,KM2D3ZlhGmqHj8mz48N2Z_XmgeE9dUW25zTH-kHYE5ZsQ2BqILG604Y0_g,24,kA0ponVbivJniJd8GwDQVk1kXKJJAlTuAI1ovldjegxxbjIPAMlgywk2hg,107,oHrpwv0Wdppbi9NZRdGN9B0VKAF1uyOZzRioe2FXXQ453mn9,517,VbhFq7ZMsQTvUwlDKT0Mb1-tQOq15uqibJRbJcjDy3FCGN9M,145,WZfYZAEHMChlHiYEvmdmqHlVbZ-Wmrhm6-qF5CCWKJSUVMs,267,131,119,62,876,141,eVpbToPduTYcEH0uRZYCAN2g76QoM4F4E9ijwlVJnNa354mDbkcgWjB36w,266,JWhObhmczqOOsKEvLj74W33DbW_ziQvqzGu9rFvbumbW0Dco,104,drRzwOqv-OHnGBctjZwIdClb0YC4_waaq-Le66gRi8nSOyo,69,Nb5oSVkU1MFTyQiCSjMEXm-wy9gjXnQgbKUrJ7JZYrCPmqY,51,F8TVH5gwahG6ByWfv5nt6xmqGItJAOHTP_vRj6R_kYIuDnaSo6_6B1MMng,22,112,119,888,134,9,RED,17,28,RED,0,3,BLUE,1,1,BLUE,3,3,RED,0,1,NONE,0,0,RED
NORTH AMERICA,NA1_4403796024,1lHYM1KOhiQQocC7kUrnsMyfFT5m7cxloGI3hrBPjPOjNyA,420,t_C4mS2--LvUN8lv75nZRXN1f8LPEmuBRKwO-OADJLKizOs,64,qdJCOlQHX-IHPJk9adiYsrzyIwqWXAYUmPXYEVEYbNPmBuA,517,8fd2f2LgM_CrwEYDSMCtea0XgUpPMRWBAnjm-gT7PzIXYAU,51,4ice3zKq8wTfEefD84RIu_ibj_q9EJ2uCZUJ-lIkTgXjqJg,412,15,119,246,114,141,dEriOuj1Uu5IFtSvB0WXgyKnKg38g23Rz1kbEz_e6JBHwU4,78,xghBfES-kT0qU7_kRdtp74NpT5YBm5kw8i4kGYDFQUVdwd8,106,6Yk640Nvpih8tXoMlxFG7n_TkZVDiek_Wqe5oGT6eEJcASE,103,Aijxm1z9Acq8pkr_6DUZ7gsGXkcC9-egAzpQMdnux3WzjpY,221,F8TVH5gwahG6ByWfv5nt6xmqGItJAOHTP_vRj6R_kYIuDnaSo6_6B1MMng,43,119,350,516,203,888,BLUE,12,21,RED,0,3,BLUE,1,1,RED,2,8,RED,0,1,RED,0,1,RED
NORTH AMERICA,NA1_4403769176,PHwTDXd9r574opT_BQnYcRHtXbBEzCa1L2I-LXmkTvypwBk,164,vss_LKTyt7yWUD1I-AeVFrgdBp70yXjcck3iM2wbxg9UTEY,154,DCZSVEQgfbqVkCfl6Kq1hoqui40PU07H5ywmbRTwAOyq7JI2,163,SlrSsNnb1vaqSUHz801xeE7utze30meAZuEb1Sj6ZxhLKRE,350,F8TVH5gwahG6ByWfv5nt6xmqGItJAOHTP_vRj6R_kYIuDnaSo6_6B1MMng,15,37,-1,888,104,23,dEriOuj1Uu5IFtSvB0WXgyKnKg38g23Rz1kbEz_e6JBHwU4,58,_iunJezlurtQdwIDRzcu6E_14TUBQrvuglyc1gOZ3sfKkNbP,59,4c2hmue0CkSuW59uCAXbrMINXzOLgDgSQ37_JzQSpGa7EEU,134,UStl7AeWRkdqWfKZhvwfGjq9hki_mAnCGcPycS3JmRhOL4as4GVsD6xnOQ,29,jcQ6f8PwNJ91q32GG01lmQvILsiNLrzJMx8qAswXl-VM1MVuyXlaa4yEaA,22,141,131,60,119,80,RED,23,39,BLUE,2,2,RED,1,1,RED,2,8,RED,0,1,RED,0,1,RED
NORTH AMERICA,NA1_4403754873,bKaNV51j2yXADehW0DC4giHmHcCbAawdYsYUrMNpVAkOpCg,42,Nb5oSVkU1MFTyQiCSjMEXm-wy9gjXnQgbKUrJ7JZYrCPmqY,163,0xgSZtPM1LusyodNuYfjhYNFRlnLESmt48OgW2bJdACXgYM,133,yKulidb0RtCs6Dwnt9zTKndeZuAFnHhRNYOdV-kFocJibnwI,15,qZgrm_V2BRwth9Sf77jZdsqKGx0ov3J2NWfC-aVA55ZmECY,37,119,777,350,107,141,VxoqWgHER3h319JMxg7vbr9DjH5Qi3WTIUMhsuBYcjo3ugCiOEAvW-5lDg,157,mn2e5Wr6rtB6BJW4apqOJE9p-Ci4GPDGjKPg-LDxtIU0M1SimEn8OMoNUQ,106,aCPVzPEs56fN_5StVqpRMzaNzl8TkLq5YcDXzFAkpIZ84YE,23,pYHfJMfiAJpD7JT3wpQWbcAtGi9s_mE84gkb37N2kfRcREI,221,F8TVH5gwahG6ByWfv5nt6xmqGItJAOHTP_vRj6R_kYIuDnaSo6_6B1MMng,17,77,119,518,200,141,BLUE,21,8,RED,0,1,BLUE,1,0,BLUE,8,0,NONE,0,0,BLUE,1,0,BLUE
NORTH AMERICA,NA1_4403675999,M54Bf2K5K8uQt5tsYbW4MPYx0qxVLun_A5Id4vceSU9bRnY,164,fQ2V3jGpELGrwZJc1HsaNmNOA7BBzIIebxE9r0x0-PMnXS0,203,8fc1ZkAVd-k9sHMiAy8WFQoZAogkJ2CN0lK6M2ZC0VF3H6LH,84,5qYX9xbIp2Q8NovN1j1vaRPw7ZTm7VftMT_gKAbfshA002w,236,F8TVH5gwahG6ByWfv5nt6xmqGItJAOHTP_vRj6R_kYIuDnaSo6_6B1MMng,555,45,777,9,15,888,d0HdQZob-P6crflLNu6EnXQd7VGkJwrPAOi13ec7F0UC4gu3,875,DCZSVEQgfbqVkCfl6Kq1hoqui40PU07H5ywmbRTwAOyq7JI2,80,D8JwHHObUU9RodcRHegkigUDt6q9UNMlemGIoZpHuS0x6x4,157,rT3xKVRUGNdWXBkdQk-_dKTLvdAa8iFBqMwW30tn-y_hC4Y,119,MAwi4RkD4VfiK5kCLaeGa2iBLB9nwsgxLeuavh85wlz3Jas,32,-1,53,104,238,114,RED,25,35,RED,0,3,BLUE,1,1,BLUE,3,10,RED,0,1,RED,0,2,RED
