SERVER,BTOP_CHAMP_ID,BJGL_CHAMP_ID,BMID_CHAMP_ID,BBOT_CHAMP_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RTOP_CHAMP_ID,RJGL_CHAMP_ID,RMID_CHAMP_ID,RBOT_CHAMP_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,FIRST_DRAG,FIRST_HERALD,FIRST_TOWER,WINNER
KOREA,420,163,777,202,43,41,268,119,887,15,58,76,7,21,223,9,119,429,84,15,1,1,1,1,1
KOREA,84,238,7,429,32,-1,-1,119,895,777,166,200,268,222,53,163,24,555,254,78,1,1,0,1,1
KOREA,516,64,517,236,267,157,-1,119,-1,429,58,80,13,15,350,107,78,887,555,163,0,0,1,1,0
KOREA,19,76,234,15,350,119,41,55,163,777,887,59,268,222,117,-1,119,429,555,267,1,1,0,1,1
KOREA,517,78,163,15,888,895,119,-1,7,555,58,60,234,18,12,268,119,-1,68,429,0,1,1,1,1
KOREA,98,80,3,429,888,150,119,895,163,555,517,203,13,29,53,15,68,91,119,-1,1,1,1,1,1
KOREA,150,78,163,221,350,895,-1,-1,41,-1,164,80,3,15,235,-1,-1,429,555,119,1,1,1,1,1
KOREA,59,246,84,235,223,119,-1,30,163,555,234,245,777,81,432,30,7,24,76,119,1,1,0,0,0
KOREA,150,245,777,15,53,555,236,-1,76,119,85,163,246,429,111,110,711,43,-1,55,1,1,0,0,0
KOREA,266,80,103,81,43,777,15,429,7,-1,41,64,517,236,267,-1,86,429,555,142,1,0,0,1,1
KOREA,266,234,13,15,235,91,78,58,555,166,19,62,3,523,22,41,221,-1,163,429,1,0,1,1,1
KOREA,58,64,163,222,223,91,203,555,110,429,102,62,268,81,22,555,119,-1,350,221,0,1,1,1,1
KOREA,58,91,517,157,888,887,350,429,78,163,150,234,103,110,79,39,-1,119,555,76,0,1,0,0,0
KOREA,24,163,777,29,111,888,429,555,235,119,266,76,7,875,15,58,246,221,350,119,0,1,1,1,0
KOREA,126,48,517,523,111,711,68,-1,119,268,58,33,13,429,888,119,163,62,555,91,1,0,0,0,0
KOREA,84,120,711,523,888,62,114,111,119,429,41,163,777,15,235,246,895,68,555,254,0,0,0,1,1
KOREA,44,64,777,523,887,-1,163,22,119,157,24,59,117,429,517,350,78,119,555,107,0,0,0,0,0
KOREA,266,163,157,81,235,888,-1,555,429,221,150,80,7,30,111,429,350,267,246,119,0,0,1,0,0
KOREA,92,234,163,81,43,119,76,895,58,429,24,121,268,235,223,555,119,41,221,-1,0,1,0,0,1
KOREA,19,80,517,15,350,24,119,429,60,55,91,234,163,110,12,268,55,887,119,150,0,0,1,0,0
KOREA,104,163,234,119,53,268,107,39,76,15,203,266,517,115,111,15,429,55,895,268,0,1,1,1,0
KOREA,266,221,142,350,11,78,777,7,39,119,164,59,3,15,43,91,888,78,55,-1,1,0,1,0,0
KOREA,268,234,13,429,888,62,78,84,30,-1,887,59,103,235,223,111,78,-1,68,119,0,0,1,1,1
KOREA,79,78,142,157,12,15,91,114,429,777,113,104,268,360,44,55,238,35,41,7,0,1,0,1,1
KOREA,777,64,7,110,12,78,163,350,55,119,887,234,517,429,497,163,15,-1,55,236,0,1,0,0,1
KOREA,887,80,7,81,555,-1,517,58,895,68,114,107,163,429,875,42,421,350,-1,517,1,1,1,1,1
KOREA,58,76,517,221,234,887,119,-1,55,41,113,254,268,157,555,895,119,114,105,429,0,0,0,0,0
KOREA,887,62,13,221,875,68,163,895,55,-1,266,80,517,15,350,429,-1,555,-1,268,1,0,1,0,0
KOREA,166,163,777,81,201,150,24,-1,429,-1,3,91,268,119,111,350,55,429,24,236,1,1,1,1,1
KOREA,266,254,163,221,201,267,105,895,350,55,79,120,103,119,111,-1,150,350,429,58,1,0,0,0,1
KOREA,41,236,127,76,267,163,91,-1,102,429,516,203,7,15,235,55,119,114,64,555,0,1,0,1,1
KOREA,887,78,777,498,888,43,350,119,429,-1,876,62,13,110,117,429,895,-1,15,55,1,1,1,1,1
KOREA,887,104,147,29,53,895,200,516,119,-1,23,234,13,15,497,64,107,350,163,236,0,0,0,1,0
KOREA,8,234,777,15,350,39,55,235,200,429,517,76,58,523,32,30,119,-1,163,55,1,1,1,1,1
KOREA,39,78,245,221,22,163,350,-1,68,119,24,200,268,157,888,119,55,-1,76,-1,1,1,1,1,1
KOREA,112,91,711,81,555,-1,39,429,30,55,64,80,7,15,350,78,246,-1,163,68,1,1,1,1,1
KOREA,113,78,268,221,111,163,20,-1,429,350,39,48,112,15,22,24,895,91,105,119,0,1,0,1,0
KOREA,887,80,7,221,497,-1,234,-1,163,895,85,238,711,888,18,55,78,-1,119,-1,0,1,1,1,1
KOREA,68,104,777,350,15,105,119,236,268,163,517,62,84,221,888,234,895,-1,-1,76,1,1,0,0,1
KOREA,64,203,517,236,267,119,-1,78,105,429,113,76,234,221,117,895,91,-1,268,429,0,1,0,1,1
KOREA,516,62,268,15,517,887,555,895,76,429,234,78,105,119,235,429,7,163,24,895,1,1,0,1,1
KOREA,68,30,91,221,111,23,895,-1,119,163,69,120,84,15,223,777,58,119,429,163,0,1,1,0,0
KOREA,64,30,91,221,235,119,163,268,895,78,150,254,7,147,22,120,-1,429,236,119,1,1,1,1,1
KOREA,69,254,166,18,888,887,895,-1,7,78,120,86,268,429,22,517,246,163,777,234,1,1,0,0,1
KOREA,24,234,103,15,888,119,268,517,-1,107,266,64,127,202,12,429,895,163,80,39,1,1,0,0,0
KOREA,41,254,163,236,267,119,429,895,7,62,266,104,711,15,350,22,120,-1,80,68,0,0,1,1,0
KOREA,114,62,105,110,89,895,350,78,-1,7,58,120,268,15,12,517,234,55,119,163,0,1,0,0,1
KOREA,887,234,517,221,111,895,68,78,163,429,84,64,157,15,89,78,39,-1,895,7,1,0,1,1,0
KOREA,517,234,105,15,350,163,119,3,-1,7,268,421,711,221,12,76,429,-1,163,-1,0,1,0,1,1
KOREA,92,246,163,202,267,78,-1,91,58,429,24,421,711,119,888,-1,91,-1,350,76,1,1,0,0,1
KOREA,24,78,7,523,888,-1,-1,-1,119,55,887,246,711,429,80,119,-1,163,350,20,1,1,0,0,0
KOREA,875,32,517,29,350,163,-1,360,429,91,516,60,234,523,111,887,119,163,-1,-1,1,1,0,0,0
KOREA,122,59,268,221,350,246,78,895,67,-1,164,107,3,15,497,78,429,48,62,163,1,1,0,0,1
KOREA,777,60,7,110,517,-1,-1,236,163,107,266,131,58,523,89,119,107,39,91,895,0,0,0,0,0
KOREA,887,64,166,15,111,78,267,429,-1,7,517,104,36,221,497,119,114,-1,68,895,0,0,0,0,0
KOREA,24,64,268,119,555,246,-1,-1,15,163,36,62,7,81,43,-1,350,-1,-1,102,0,1,0,0,0
KOREA,24,131,39,51,99,103,7,163,-1,429,78,91,517,236,267,119,429,41,246,64,1,1,1,1,1
KOREA,887,48,517,15,350,777,163,246,30,429,113,234,3,29,497,121,163,429,246,117,1,0,1,1,1
KOREA,85,888,777,76,429,246,119,-1,163,254,24,62,711,31,497,236,114,81,78,15,0,0,0,0,0
KOREA,19,78,163,202,432,238,41,76,429,55,68,234,517,110,888,119,887,246,80,55,0,0,0,0,0
KOREA,887,234,44,429,105,119,350,22,76,7,24,80,84,523,26,76,163,15,-1,246,0,1,0,1,1
KOREA,78,64,268,221,350,-1,895,68,-1,236,150,3,110,91,22,41,246,429,163,15,1,0,0,0,0
KOREA,133,2,3,15,12,163,54,107,8,91,131,150,517,157,79,429,78,163,238,895,0,0,0,0,0
KOREA,54,78,268,429,32,-1,887,119,246,517,41,107,105,110,888,517,68,119,350,7,0,1,0,1,1
KOREA,58,78,268,523,89,157,119,429,350,895,2,234,163,222,111,120,-1,119,429,895,0,1,0,0,0
KOREA,268,163,238,15,43,429,39,58,119,78,887,64,84,236,267,119,107,555,246,76,1,1,0,0,1
KOREA,887,107,84,15,711,68,-1,517,119,238,268,80,163,429,412,119,267,78,-1,421,1,1,1,1,1
KOREA,887,421,517,15,497,429,36,76,246,119,84,25,7,51,107,76,555,114,163,119,1,1,1,0,0
KOREA,58,48,268,360,888,-1,163,7,-1,517,516,64,103,523,497,119,-1,91,246,120,0,0,0,1,0
KOREA,150,80,268,360,555,-1,163,119,888,246,58,234,517,221,350,119,429,-1,-1,91,0,1,0,1,1
KOREA,887,78,105,15,117,7,429,236,234,-1,24,80,268,221,350,246,360,119,429,91,0,0,0,0,0
KOREA,41,120,268,221,350,-1,517,429,-1,119,84,254,163,15,555,236,91,523,68,58,0,0,1,1,0
KOREA,268,72,777,81,350,-1,221,267,62,163,555,120,84,15,887,517,429,119,41,234,0,0,0,0,0
KOREA,79,59,105,221,555,68,119,350,120,7,150,48,81,497,103,888,76,-1,429,268,1,0,0,0,0
KOREA,154,254,105,157,267,555,517,15,7,68,113,80,711,119,888,555,238,887,9,421,0,1,0,0,0
KOREA,887,234,268,110,223,429,119,68,895,-1,517,238,163,523,497,895,-1,119,-1,888,0,1,0,0,0
KOREA,517,62,112,81,79,-1,350,-1,-1,-1,164,64,711,119,412,163,68,236,895,268,1,1,1,1,1
KOREA,154,421,163,15,497,91,119,107,68,-1,113,131,39,429,555,350,-1,267,64,888,0,1,0,1,1
KOREA,106,76,163,15,875,267,68,-1,111,350,23,64,7,119,555,78,68,429,236,350,1,2,1,1,1
KOREA,54,48,103,221,888,429,163,238,91,887,85,78,517,119,111,895,15,-1,131,68,0,1,1,1,0
KOREA,154,131,246,429,888,-1,887,119,268,-1,150,104,517,81,53,-1,268,15,421,-1,0,0,1,0,0
KOREA,887,62,777,81,432,68,76,163,246,111,268,234,166,523,555,-1,350,429,7,15,0,0,0,0,0
KOREA,887,78,163,29,888,-1,15,246,68,119,58,48,268,429,44,69,119,76,-1,41,1,0,1,0,0
KOREA,24,234,163,523,267,246,119,15,429,91,84,104,39,236,350,-1,-1,895,55,-1,1,2,1,1,1
KOREA,113,80,84,523,223,887,-1,119,-1,-1,114,429,30,157,888,68,895,163,119,76,0,1,1,1,1
KOREA,113,78,517,81,350,119,76,163,254,68,887,62,13,429,111,15,-1,-1,-1,-1,1,1,0,1,1
KOREA,141,43,13,22,15,103,421,238,-1,350,517,80,234,81,497,68,268,350,119,429,0,0,1,0,0
KOREA,887,80,517,145,12,78,120,-1,429,55,876,163,246,15,235,429,555,350,-1,103,0,1,0,0,1
KOREA,68,131,246,157,111,142,887,895,119,23,79,64,91,81,201,103,221,429,119,236,0,0,0,0,0
KOREA,69,62,105,236,267,24,119,-1,68,7,887,80,517,81,43,163,-1,777,234,429,1,1,1,1,1
KOREA,150,131,238,15,555,58,163,517,246,-1,84,78,127,221,350,429,119,-1,80,-1,0,0,0,0,0
KOREA,113,234,112,15,350,246,887,-1,429,163,266,80,103,67,117,119,777,429,114,163,0,0,0,0,0
KOREA,268,234,517,119,111,429,80,163,164,-1,58,64,84,15,555,246,429,895,39,-1,0,0,1,1,0
KOREA,268,91,517,202,117,888,421,432,78,119,58,80,13,15,350,-1,555,-1,111,429,0,0,0,0,0
KOREA,887,59,711,15,16,-1,163,-1,-1,429,113,141,268,236,267,76,119,-1,777,91,0,0,1,0,1
KOREA,23,80,13,360,111,119,429,238,41,350,69,517,104,236,267,119,-1,112,163,429,0,0,1,0,0
KOREA,887,234,7,523,223,55,429,107,-1,119,150,80,711,15,555,517,246,777,236,119,1,0,0,0,0
KOREA,41,80,142,67,497,350,7,30,133,111,36,104,517,89,360,20,163,888,234,166,0,1,0,0,0
KOREA,121,62,711,429,44,163,432,-1,15,91,887,78,777,81,43,-1,235,238,58,236,0,1,0,1,0
KOREA,58,76,517,15,555,887,236,-1,523,105,150,234,13,895,350,39,429,-1,221,119,0,1,0,1,0
KOREA,79,64,875,15,43,268,7,887,350,78,13,59,103,236,267,119,58,105,429,887,1,1,1,1,1
KOREA,84,234,134,81,43,555,429,895,91,15,887,78,7,221,350,268,163,55,119,157,1,1,0,1,1
KOREA,41,78,84,15,117,68,119,-1,888,429,268,64,517,221,350,429,163,-1,-1,13,1,1,0,0,1
KOREA,41,104,84,221,111,30,350,78,555,-1,887,80,268,236,267,429,-1,163,119,895,1,1,1,1,0
KOREA,887,234,103,429,412,221,80,-1,-1,-1,58,163,111,236,268,888,91,-1,15,119,1,0,0,0,0
KOREA,234,166,163,429,888,777,119,221,895,150,41,30,110,236,267,221,200,91,-1,78,1,1,0,0,1
KOREA,517,163,777,222,223,7,429,23,221,22,92,91,84,523,888,429,142,895,58,119,1,1,0,0,0
KOREA,41,78,268,22,888,142,119,429,68,147,84,200,777,236,267,-1,-1,-1,-1,-1,0,1,1,1,0
KOREA,102,200,103,119,888,235,30,236,24,268,41,48,7,81,22,429,777,23,236,221,1,1,1,1,1
KOREA,516,48,112,81,350,429,111,223,41,221,68,91,13,157,254,236,429,7,268,360,0,0,1,1,0
KOREA,79,234,50,157,526,360,236,221,-1,429,887,62,517,145,497,223,134,-1,107,200,1,1,1,1,1
KOREA,10,64,268,429,117,235,246,24,221,163,887,91,777,523,888,-1,236,-1,221,-1,1,0,0,0,0
KOREA,79,48,268,221,432,-1,62,39,236,-1,41,78,127,29,350,55,42,-1,64,-1,1,0,0,0,0
KOREA,41,79,268,29,555,429,223,-1,91,-1,104,64,13,523,497,236,142,126,103,221,1,1,1,1,0
KOREA,117,64,127,222,43,68,221,223,145,429,122,200,112,523,497,888,221,236,429,67,1,1,0,0,0
KOREA,68,64,112,22,888,429,81,221,23,223,113,62,142,235,44,200,236,429,-1,163,0,2,2,2,0
KOREA,50,254,887,221,350,200,-1,55,68,41,27,234,103,235,62,10,236,157,429,200,0,1,0,1,1
KOREA,67,64,42,221,888,236,-1,268,86,-1,150,200,4,145,497,-1,236,7,114,429,1,1,1,1,1
KOREA,106,254,103,221,497,-1,236,-1,150,-1,41,104,68,29,888,-1,236,234,200,268,1,1,0,0,0
KOREA,68,163,14,523,555,-1,119,-1,238,10,246,76,777,235,223,41,236,62,-1,-1,1,1,1,1,1
KOREA,876,64,127,235,223,-1,86,30,268,888,887,163,246,81,44,221,268,-1,200,429,0,0,0,0,0
KOREA,150,106,517,221,497,55,-1,200,235,-1,68,64,103,145,89,236,23,888,200,429,0,0,1,1,0
KOREA,78,60,777,81,89,429,200,41,236,7,133,76,157,222,111,200,54,163,221,119,1,0,1,1,0
KOREA,54,163,157,119,111,35,200,68,-1,236,166,234,4,221,223,200,-1,64,24,-1,0,1,0,0,0
KOREA,106,127,200,119,497,888,35,221,62,24,79,246,103,235,223,64,236,122,76,111,1,1,1,1,1
NORTH_AMERICA,50,200,38,119,555,350,266,147,888,120,75,203,8,51,22,24,360,84,53,246,1,0,0,0,0
NORTH_AMERICA,266,9,8,119,875,888,84,114,147,203,555,421,221,51,39,203,11,350,777,53,1,0,1,0,0
NORTH_AMERICA,266,200,1,360,113,246,55,238,91,114,92,78,38,81,43,30,888,157,67,777,0,1,0,0,0
NORTH_AMERICA,27,421,74,119,111,35,350,268,103,157,68,238,163,25,51,235,84,246,555,888,0,1,0,0,1
NORTH_AMERICA,516,131,104,523,43,200,221,203,266,127,887,238,84,119,235,157,888,200,246,56,0,0,0,0,1
NORTH_AMERICA,24,48,350,15,68,147,235,28,30,238,2,254,711,18,44,22,888,119,154,246,0,1,0,0,1
NORTH_AMERICA,518,64,18,15,40,147,888,29,114,9,82,203,61,119,412,163,141,27,350,92,1,1,1,1,1
NORTH_AMERICA,518,64,50,21,22,240,91,517,114,141,875,33,163,119,412,350,107,92,888,141,1,1,0,0,0
NORTH_AMERICA,104,33,30,222,117,91,24,119,147,141,518,78,112,15,432,888,114,157,62,555,0,1,1,1,1
NORTH_AMERICA,2,76,55,266,22,350,518,888,157,107,78,163,142,18,32,122,119,15,38,200,1,0,0,0,0
NORTH_AMERICA,27,421,43,67,40,15,114,107,9,888,86,78,55,145,111,157,119,20,15,9,1,0,1,1,0
NORTH_AMERICA,266,60,45,67,12,141,119,39,875,221,31,131,41,81,111,8,119,238,154,888,0,1,0,0,0
NORTH_AMERICA,83,20,7,15,412,888,131,555,114,62,41,245,121,21,117,62,23,119,84,517,0,0,0,0,0
NORTH_AMERICA,266,154,163,22,53,203,114,15,246,39,518,254,517,119,555,234,15,41,888,62,1,1,1,1,1
NORTH_AMERICA,58,234,163,360,412,147,15,122,53,119,92,876,777,29,16,53,888,133,112,9,0,0,0,0,1
NORTH_AMERICA,58,141,517,15,40,107,268,147,78,238,74,35,236,119,12,888,-1,163,91,104,0,1,1,1,1
NORTH_AMERICA,54,9,8,119,555,78,777,24,38,888,164,131,517,81,43,895,91,114,246,62,1,0,0,0,1
NORTH_AMERICA,74,141,91,115,111,350,54,200,15,888,150,28,246,236,89,517,23,555,-1,350,1,1,1,1,1
NORTH_AMERICA,32,11,166,147,85,238,62,888,15,360,23,131,246,236,526,555,268,54,29,114,1,1,1,1,1
NORTH_AMERICA,2,76,41,81,350,888,238,53,-1,119,114,104,38,22,235,9,234,238,119,150,0,1,0,1,1
NORTH_AMERICA,516,200,74,360,37,555,112,23,122,27,68,121,13,119,147,9,111,103,203,888,1,1,1,1,0
NORTH_AMERICA,58,28,19,236,37,41,203,23,555,141,122,246,517,221,57,223,15,163,119,114,0,1,0,1,1
NORTH_AMERICA,67,120,8,236,267,23,555,203,112,54,164,245,38,360,134,104,119,15,55,157,0,0,0,1,0
NORTH_AMERICA,150,245,91,236,43,517,104,23,127,119,86,203,112,15,267,104,246,50,119,114,0,0,0,0,0
NORTH_AMERICA,86,163,55,202,16,119,53,157,166,164,240,104,517,236,412,23,268,114,77,350,0,1,1,1,1
NORTH_AMERICA,517,62,43,236,267,200,350,23,203,119,98,421,84,221,40,114,53,157,78,77,1,0,1,1,1
NORTH_AMERICA,98,141,112,81,350,24,53,203,895,246,84,5,55,236,235,8,234,238,203,23,0,0,1,1,0
NORTH_AMERICA,266,246,134,236,267,29,-1,107,28,62,92,203,7,119,164,121,147,163,350,131,1,1,0,0,0
NORTH_AMERICA,236,234,163,119,43,555,38,203,161,-1,41,104,134,21,53,429,114,23,350,55,1,0,1,1,0
NORTH_AMERICA,150,13,78,236,267,23,48,53,26,114,2,82,131,15,117,350,555,114,-1,517,0,0,0,0,0
NORTH_AMERICA,48,238,127,236,267,114,9,28,412,23,223,203,517,523,888,350,-1,268,895,112,1,0,1,0,0
NORTH_AMERICA,68,78,91,119,37,240,517,238,203,62,92,77,43,222,134,114,268,21,23,147,0,1,0,0,1
NORTH_AMERICA,875,154,246,119,32,44,234,25,104,114,62,28,58,21,40,104,23,24,157,12,1,0,2,1,1
NORTH_AMERICA,875,163,41,236,134,21,119,23,114,62,268,2,103,360,80,166,350,895,147,15,0,1,0,0,0
NORTH_AMERICA,2,163,777,236,267,23,245,84,107,555,74,62,157,360,53,350,9,23,81,221,1,0,0,1,1
NORTH_AMERICA,777,60,246,236,267,163,350,120,119,114,8,131,238,81,40,7,888,53,150,203,0,0,0,0,0
NORTH_AMERICA,200,79,268,147,555,23,119,38,235,114,84,238,55,15,117,53,114,141,8,23,0,0,0,0,0
NORTH_AMERICA,122,54,777,74,432,107,17,888,555,77,82,200,39,236,267,141,114,246,23,203,1,0,0,1,0
NORTH_AMERICA,266,131,157,21,53,888,23,7,120,107,2,48,517,360,111,888,9,29,350,107,0,1,0,0,1
NORTH_AMERICA,41,245,268,202,22,555,350,234,114,203,92,141,13,163,43,38,107,7,91,23,1,1,0,0,1
NORTH_AMERICA,41,80,136,145,555,7,-1,203,-1,-1,516,246,517,147,26,55,107,114,120,119,0,1,0,0,1
NORTH_AMERICA,24,497,163,29,121,7,30,888,106,-1,114,59,50,15,22,41,-1,-1,39,555,0,0,0,1,0
NORTH_AMERICA,240,876,246,222,37,235,114,7,20,119,84,44,67,523,432,7,54,-1,104,555,1,2,1,1,1
NORTH_AMERICA,23,44,517,119,22,111,-1,268,157,63,86,104,7,360,497,164,777,157,203,555,0,1,0,1,1
NORTH_AMERICA,113,91,157,523,37,24,-1,119,7,107,84,80,50,15,43,119,-1,246,114,517,1,1,1,1,1
NORTH_AMERICA,106,876,61,157,99,11,350,114,200,82,150,79,84,145,497,163,350,711,15,-1,0,0,2,0,0
NORTH_AMERICA,62,64,84,17,238,157,2,25,11,200,64,29,517,51,43,350,157,35,150,15,1,1,1,0,0
NORTH_AMERICA,27,28,238,21,350,11,555,114,-1,35,41,234,99,81,238,22,101,200,39,117,1,1,0,1,0
NORTH_AMERICA,266,104,777,30,235,203,119,141,67,24,516,80,55,221,53,119,114,78,89,166,1,1,1,1,1
NORTH_AMERICA,777,131,157,222,57,203,37,200,888,41,114,78,4,429,497,200,517,41,119,154,0,0,1,1,1
NORTH_AMERICA,150,15,157,131,111,200,24,895,9,235,80,777,154,202,22,26,555,119,41,895,1,1,1,1,1
NORTH_AMERICA,82,234,517,429,53,15,895,203,119,24,68,91,50,81,12,350,777,235,104,203,0,0,1,0,0
NORTH_AMERICA,114,62,163,115,432,9,350,30,104,28,24,78,38,221,147,245,37,-1,350,104,1,1,0,1,1
NORTH_AMERICA,114,98,69,360,3,200,-1,-1,350,895,102,887,81,119,555,15,25,350,122,11,1,1,1,1,1
NORTH_AMERICA,90,141,245,15,37,238,200,41,11,266,82,14,517,895,26,777,55,350,27,555,0,0,1,1,0
NORTH_AMERICA,266,64,517,236,432,200,20,122,245,895,164,81,50,67,350,107,200,103,114,9,0,0,1,1,1
NORTH_AMERICA,78,876,103,222,147,895,350,16,30,11,84,72,142,360,555,221,67,35,157,81,1,1,1,1,1
NORTH_AMERICA,85,62,92,81,147,104,103,86,17,22,79,28,246,157,40,895,350,163,104,23,1,0,0,0,1
NORTH_AMERICA,114,245,238,523,117,350,895,200,235,246,24,9,55,18,497,16,421,11,360,28,0,0,0,0,0
NORTH_AMERICA,875,107,517,67,53,266,203,147,246,163,150,20,38,15,43,119,203,91,238,24,0,0,1,0,0
NORTH_AMERICA,122,77,4,221,37,203,15,24,119,114,67,555,166,145,238,55,9,147,30,-1,1,0,1,0,0
NORTH_AMERICA,41,64,79,15,22,23,203,350,32,29,92,20,163,895,1,-1,203,55,119,114,0,0,1,1,1
NORTH_AMERICA,67,141,68,202,432,266,203,119,9,114,23,80,163,15,223,154,54,200,91,203,1,0,0,0,0
NORTH_AMERICA,41,163,555,221,235,888,266,875,119,37,6,154,68,15,16,429,200,9,895,34,0,1,0,0,1
NORTH_AMERICA,41,64,7,895,267,887,266,246,163,119,516,5,134,236,497,77,131,114,429,80,1,1,0,0,0
NORTH_AMERICA,164,120,517,429,12,203,238,350,30,221,518,421,58,360,111,117,114,888,777,163,0,0,1,0,0
NORTH_AMERICA,78,120,777,21,59,104,107,147,41,246,114,154,134,81,888,245,80,516,203,113,0,0,1,0,0
NORTH_AMERICA,92,104,7,147,235,122,41,119,555,30,58,234,134,21,43,26,101,142,62,17,1,0,1,1,0
NORTH_AMERICA,114,78,711,15,43,104,20,24,147,203,777,121,7,37,157,24,9,119,555,350,0,1,0,0,0
NORTH_AMERICA,24,121,69,523,26,154,15,1,30,80,887,64,517,221,40,1,141,81,7,104,1,1,0,1,1
NORTH_AMERICA,41,154,517,119,40,555,876,-1,30,67,777,203,84,110,412,-1,7,104,888,78,1,0,0,0,0
NORTH_AMERICA,24,77,127,236,267,163,246,203,17,28,78,62,7,21,16,246,3,203,122,166,0,0,0,0,0
NORTH_AMERICA,266,104,517,119,555,163,77,62,84,11,432,106,99,235,875,236,268,107,203,164,1,1,0,0,0
NORTH_AMERICA,24,28,157,22,147,141,163,17,104,45,92,91,7,110,53,26,246,9,55,17,0,1,0,1,1
NORTH_AMERICA,166,68,157,29,555,246,55,-1,200,92,24,141,163,15,350,119,203,120,22,240,0,0,0,0,1
NORTH_AMERICA,266,2,517,221,350,30,114,163,29,157,240,104,3,69,22,142,26,114,111,147,1,1,0,1,1
NORTH_AMERICA,114,76,777,81,59,147,92,895,9,107,24,104,34,18,888,30,68,15,38,200,1,1,0,0,1
NORTH_AMERICA,114,72,711,895,53,254,62,517,17,221,78,131,429,147,555,30,-1,421,350,122,1,1,0,0,0
NORTH_AMERICA,122,35,127,222,40,62,221,114,517,29,24,141,142,81,26,238,157,-1,107,523,0,1,0,1,0
NORTH_AMERICA,92,64,7,429,555,58,119,30,112,9,122,11,157,15,497,114,246,350,119,62,0,1,0,0,1
NORTH_AMERICA,266,91,245,81,143,29,555,7,58,107,164,28,777,119,350,200,92,246,107,203,0,1,1,0,1
NORTH_AMERICA,41,64,246,30,555,238,350,17,163,9,518,121,142,15,223,9,39,28,119,888,0,0,1,1,0
NORTH_AMERICA,85,234,55,119,147,555,157,62,777,122,114,60,246,222,37,76,15,84,350,141,0,0,0,1,0
NORTH_AMERICA,92,141,27,15,147,119,114,86,103,-1,122,42,104,145,40,114,555,895,-1,29,0,1,1,1,1
NORTH_AMERICA,114,121,134,16,74,11,38,887,555,41,166,30,234,15,350,266,119,200,555,84,1,1,0,0,1
NORTH_AMERICA,74,62,777,18,412,104,163,555,268,429,516,238,246,15,57,28,235,114,119,84,1,1,1,1,1
NORTH_AMERICA,8,104,103,895,16,246,117,350,200,84,92,107,166,147,37,119,238,58,39,429,1,0,0,0,1
NORTH_AMERICA,150,104,85,119,117,200,23,62,64,166,6,203,127,236,267,114,121,107,268,15,0,0,1,1,1
NORTH_AMERICA,104,102,166,51,37,268,234,200,246,555,78,76,238,119,40,234,555,122,246,9,2,2,2,2,0
NORTH_AMERICA,78,64,246,147,161,11,122,30,350,711,59,131,61,222,53,15,114,200,350,119,0,1,0,0,1
NORTH_AMERICA,240,517,64,51,117,114,203,26,555,200,516,62,134,119,43,105,-1,141,5,203,0,1,0,0,1
NORTH_AMERICA,85,104,42,119,40,517,141,888,38,555,41,120,112,15,350,107,203,62,147,30,0,1,0,1,1
NORTH_AMERICA,266,91,61,360,111,114,120,555,81,78,58,76,246,119,888,122,203,555,84,131,1,1,0,1,1
NORTH_AMERICA,104,113,84,360,526,-1,268,117,163,350,122,80,127,119,32,200,131,38,114,555,1,0,1,1,0
NORTH_AMERICA,27,113,39,15,555,266,200,131,114,119,875,62,163,360,32,107,30,246,114,134,0,1,1,1,1
NORTH_AMERICA,240,48,2,30,555,888,103,119,114,203,266,131,517,15,43,200,114,38,203,429,1,1,0,1,1
NORTH_AMERICA,240,131,80,221,555,203,53,246,119,114,150,234,112,895,5,62,107,517,-1,200,0,0,0,0,0
NORTH_AMERICA,23,245,236,119,526,429,421,147,246,200,114,48,38,221,235,29,104,157,41,163,0,0,1,0,0
NORTH_AMERICA,234,517,54,81,40,28,-1,268,9,29,516,876,238,221,350,29,7,266,163,26,1,1,1,1,1
NORTH_AMERICA,19,64,517,236,267,84,203,112,39,29,82,5,41,21,117,200,360,122,10,888,1,0,1,1,1
NORTH_AMERICA,133,104,25,221,117,9,15,84,39,29,114,120,157,147,53,29,113,200,163,350,1,1,1,1,1
NORTH_AMERICA,59,62,127,202,111,350,55,777,15,30,48,163,517,221,22,107,29,35,200,114,1,1,1,1,1
NORTH_AMERICA,78,35,711,81,235,29,104,350,147,122,246,76,7,119,518,15,62,147,266,107,0,1,0,0,1
NORTH_AMERICA,266,200,38,221,22,39,29,157,238,23,58,131,119,82,40,114,53,777,15,147,1,1,1,1,0
NORTH_AMERICA,157,33,84,235,223,67,107,92,119,221,17,28,166,145,111,246,35,203,119,141,1,0,1,1,1
NORTH_AMERICA,98,64,84,89,221,234,80,67,119,38,516,141,45,81,555,55,360,15,122,11,1,1,1,0,1
NORTH_AMERICA,74,81,142,104,78,41,131,-1,62,107,117,127,141,221,23,77,235,119,122,203,1,0,1,1,1
NORTH_AMERICA,23,28,360,222,235,54,202,141,117,203,114,9,91,81,22,18,107,147,54,517,1,0,0,0,1
