SERVER,BSUM1_ID,BTOP_CHAMP_ID,BSUM2_ID,BJGL_CHAMP_ID,BSUM3_ID,BMID_CHAMP_ID,BSUM4_ID,BBOT_CHAMP_ID,BSUM5_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RTOP_CHAMP_ID,RSUM2_ID,RJGL_CHAMP_ID,RSUM3_ID,RMID_CHAMP_ID,RSUM4_ID,RBOT_CHAMP_ID,RSUM5_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
KOREA,vw7N9YLAgtt3OEuzBHDzq7gQjIcdhK-crpvGNdbm7co2dck,39,5apL2jFu3piZFhNmhuB1MheKW82Rmw1IGmWfuv-AtwfB36Y,78,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,245,AB8EyVl7cK1rGMrY9cTuADCGmt0JrHeSXs7AvoD88DUETd8,221,SZwMFG5WKK9d10xZnHacaEZYf9ISHJZasa6EWXOg5uRyJKLPirUo1ZdVGw,22,163,350,-1,68,119,da392tV3kS0u_kkoJukko8F_dE242owIAYHhxq5npGS_fxg,24,NP4EoogQrBcRYr1mT0FEQHW2DiWZ-xjFRyRxoAW-1bRhcRU,200,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,268,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,157,lhkf2v0fYl36ZBjGd4_gXt2nYLzI-nGqW3a9fxZKylYh2Ed6R9h9vGTnvg,888,119,55,-1,76,-1,1,18,31,1,0,4,1,0,2,1,4,8,1,0,1,1,0,1,1
KOREA,wk5V56OsB6ca33L1hcWZTTsZA8fN0z2IwEJ9Arp3FtDT1Lw,112,D-ISpCHPYcfdyntbD0yMgOEp5s8wnhQZFyajVJ7GbnWI5sEsgKzoQgt1Ng,91,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,711,jA3FJSrkvzW79hwTbKCz8f5xJPzKdN3gog769IJ8KmYz1aJjZtBr28Ykeg,81,7-GiQla1N3bZXwiOjBnH_d5HDbumBWXYJFSaGObq0bwF7s_GMlQ0J6WaMA,555,-1,39,429,30,55,vw7N9YLAgtt3OEuzBHDzq7gQjIcdhK-crpvGNdbm7co2dck,64,Nfkx0iwluDzvpk0LMFDTCr7vJSPXyv3UckboZeGGHWw6mSgwaXvgU8mzPQ,80,Gtb0oskEsPu9DigUwzZFLyKsVRCpVtdG5kPEPAZEZqC92n0,7,kThzELMCYW_yDlkKUnKuWceuCZ1sO4BfDeGbODBg5wB7Dk2X_MshZxgI9w,15,NXByQoMI-W4FVa52XSpL6k8tLOAxCulxY6I7OcT65c9pVy1H3n1jS0xq5g,350,78,246,-1,163,68,1,17,18,1,1,1,1,0,2,1,3,3,2,0,0,2,0,0,1
KOREA,5A4WJpFsCzkRoVDHzNAVO6bre5LRlLSlu5bDjX2oBOs9qKE,113,0cDBpPRPFlo05YYqxkmDyBeDw3kbtre2zVD8ZO2QuBPWzg34HMZ__aB8JQ,78,gW0KuIlGrGHtWCRbUoI4IjzR8IwHYw3sfmEc-8eLLN4jEQA,268,OsE7cm6o7zga50PcRypXsYIC5QbODo7m_EGMj_6vboV8X74,221,kWQXpeXCQn0NsKcKqHUTitiSDoPfCOs4DeeDyDgA3qJA5ew,111,163,20,-1,429,350,47c5b2qts8892pqp5y2pA8DWi7U5D8FXa4d_-KTJj-wy6s0,39,zhIKvtHTZQHw6cBPWccZB-RyLrtvB6Me-zHJu3BXltIj0UYtYbGsmYLzvw,48,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,112,NkZ4x09h94WkFBZ6JroI5lkcrKs-2zELE2Zb0CTzRcB5l35TFWhP216RcA,15,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,22,24,895,91,105,119,0,34,24,1,3,1,0,1,1,1,8,4,0,1,0,0,2,0,0
KOREA,cGKmw921iaCwcS-SoM1_Rn_IjDciJPq61ZmoHGz3lrqjXmuZ,887,tLRd2wemsfQxQFNzOHXH_5cV84dQ_PoTOEi0XoXTGDni9r3dj_jkpLo7ig,80,M94yhFs5C4eGl9STUwlZS3OGVAICAOciwYdOxsYx5yprshroQbQAaI3clQ,7,EZ-7Joq5tcubmZj4rJEfLL0IoUMzvUIXevVctL0Vb3VpkXJZLwf3wmuWHA,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,497,-1,234,-1,163,895,gIr2V1m2DtenJJWUFwvcTuz3NupSMvaLMp7UIFZ8vEM6ibQ,85,1P-Bzg4cHjB3hvZWkl78gsMdgSHjQ95aNOnciUzF0fv3u2NytDRfUVt_rA,238,CjeyKYmUoLw12q0YUFoG6RyU1MRHIch1ksp-p2tIW9m6RhI,711,Smal497bR-1yPYJ9oOUET41XCLTASy3VEJYK3FnrGhxPYFTPpr_B4Vq3HA,888,ijqne_joWPyZJiu34CqH57k65ajHGszH1G9EANhi1QBg2R8,18,55,78,-1,119,-1,0,16,17,1,0,2,1,0,2,1,1,4,2,0,0,2,0,0,1
KOREA,VQ8fuFIHzyEykyBzHAPVFBOkI_OruafxNeGRIX_0rWCVtwc,68,3MuxuT4-p36DzF-LhQqm9bpf7ZzQETlRS81vYxchNTzs37dr_p3jStvH1w,104,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,777,7EVFeC56UA5ABYer3Fg5YvFEhBMW62GXI48Vlr8i0r5Hee4s,350,NkZ4x09h94WkFBZ6JroI5lkcrKs-2zELE2Zb0CTzRcB5l35TFWhP216RcA,15,105,119,236,268,163,gIr2V1m2DtenJJWUFwvcTuz3NupSMvaLMp7UIFZ8vEM6ibQ,517,IxZP4Ael0N6XJxlgz9uSvGWXTTw_s8mjT5vbhzFWKq7gFdY,62,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,84,7wJODYmspeOdOR6ylBPKwUNfW6Sfg3DtVjwbOxeaKJR7SyqINwtNrcsDqQ,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,888,234,895,-1,-1,76,1,18,30,1,0,2,0,1,1,0,2,3,1,0,1,2,0,0,1
KOREA,gIr2V1m2DtenJJWUFwvcTuz3NupSMvaLMp7UIFZ8vEM6ibQ,64,1P-Bzg4cHjB3hvZWkl78gsMdgSHjQ95aNOnciUzF0fv3u2NytDRfUVt_rA,203,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,517,JyGitr6WRnQb73reTHTUHxWIDMtMDBnziLI3ZU6YQwAswybn1Tmhub0IRA,236,TbD_1zKUZ20GzJ5nTsj6M4jPl0crmhb-FCcnBJRPqjtH3mSxtwD9iPVUYw,267,119,-1,78,105,429,1K5dq584iD3PaOvv5h22R-kkHrFxmAZUcUDsImq5gGEDZrBXv-BlWzo27Q,113,4ePrH6xHn5R9cBl8BKnrVxa095ZGiYa2GG3p2vQuWUoQFp8,76,OYcSrIWsY2lyPZ89W_6f50gTDT4EImPVVc3P65-6f8PZyhQ,234,7wJODYmspeOdOR6ylBPKwUNfW6Sfg3DtVjwbOxeaKJR7SyqINwtNrcsDqQ,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,117,895,91,-1,268,429,0,7,22,1,0,2,0,2,0,1,2,3,2,0,0,2,0,0,1
KOREA,SCu_pVJRXo5x2xkIH4ur1pKE51Cuf8_AtCqERkKtFa-KV1l_nSnOf0bOmA,516,0ROuZdSaspf-m14lnuANpuYez7lKHHeFf6oIJanggCUIxTk,62,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,268,g27LW2biumbYrYGmwY3HFF4XDeam2Jv6aZNMXUrb3EEM7VDRkNbi32Dabw,15,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,517,887,555,895,76,429,OYcSrIWsY2lyPZ89W_6f50gTDT4EImPVVc3P65-6f8PZyhQ,234,OsE7cm6o7zga50PcRypXsYIC5QbODo7m_EGMj_6vboV8X74,78,eRjeDGCqy7WO7P_xd1M5RuOmlPeFl_gJH03Kik_KdF84xTrz6YhTeAN1Yg,105,7wJODYmspeOdOR6ylBPKwUNfW6Sfg3DtVjwbOxeaKJR7SyqINwtNrcsDqQ,119,eoIx6Ebzs9haPb5uxAxNYgOdFxCom3kfYQsfZWvhpWS48pQHwz1Xh4OtzA,235,429,7,163,24,895,1,25,41,1,1,3,0,2,0,1,6,8,0,1,0,0,1,1,1
KOREA,j1tt2mMyJqrEZemgxCLd8x28NB1Iq18Up35fdu1DqKs-6g,68,Tx5p5q4af3CF8ckXbeZCZk4-RD8WepIX3KU1NzF5BS5swQmUCko_rRsPCA,30,h-aLPcfX2jvj8zRH4gFOwJG2zSmDIq13rWUzDoBeVya-YsFrTaeLik_trA,91,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,111,23,895,-1,119,163,Ozgcjij6HD9mW2oYIPbQOnMERNEqP-l6xMVhwv0RwddTaLw,69,IOnsawIcAB45kza5SSjxRrzRB_yCME3mpDzfi3I3z7gkzYw,120,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,84,V6Fp9BQwofuRoeIin6Y5Nz5kJRp2vHGIvZUsi4AQkqDO1NR06X8pyiVEcA,15,h6T0DM7rSa6kosdRlIXxADUJdmsNmLhSskKZ7IG_b-Y2M5f6TBP3awPxNg,223,777,58,119,429,163,0,42,23,1,1,1,1,1,1,0,5,3,0,1,0,0,1,0,0
KOREA,3MuxuT4-p36DzF-LhQqm9bpf7ZzQETlRS81vYxchNTzs37dr_p3jStvH1w,64,BjYUi1tyVDyqhBTTTSWy-UEI7fJCPY-qT7hCRXjbbuzDZtw,30,oWUMM2Z7BgSeWxE3yu1CkypJ0iVJCDiFVHN0iwndQkyYaME,91,kThzELMCYW_yDlkKUnKuWceuCZ1sO4BfDeGbODBg5wB7Dk2X_MshZxgI9w,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,235,119,163,268,895,78,IOnsawIcAB45kza5SSjxRrzRB_yCME3mpDzfi3I3z7gkzYw,150,vCST_mrweV-PaYzC99VxSeTJNbgpZ324SY73oYzCd6TcAfGcC7SZPyahBw,254,igWJ9PgkZ2Q7hcj35eZtdR3JWhjmhv2_UixQS0kkpCoUlPkJt5mtksAYRg,7,5J2LWNnIOV8G88UkIK5CjHkU7vLinZVTH4GG20ZQUBbCNMubR6zYfvgENw,147,kk6t0S1-xYYfPM8g6mQuiSC8LxpvFbCDf-AU1jYw0WI4rFHRwjJHrh-eYQ,22,120,-1,429,236,119,1,14,35,1,0,2,1,0,2,1,0,10,2,0,0,1,0,1,1
KOREA,gW0KuIlGrGHtWCRbUoI4IjzR8IwHYw3sfmEc-8eLLN4jEQA,69,8qxa6rr6yQN2L8ngruTKcdNC9F-pFk0IJ29doGGIGwRjM9c,254,JjJZN1vi7tfk_inTlS-XrOYglfRXG9JFQLtyvVOf3-8qhzA,166,fqdk1AOy23ykSjZh8O3WItZZ5Ocjux915v1gaeoCfZ9IIGZJxri_Ym3uhQ,18,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,888,887,895,-1,7,78,z9WNO0liaXo6EbrXfhlIbJnAShc-PkfX-_N5IghGqIScJ6k,120,46h_2PxkkXX6Zy01Mp-H4mK9xX1RfyQFgBkaIURkuHoCNZSge7jxM0zbeQ,86,jsLn-j7pX-VajGXxY03dzRyRU4puN1UGSUijnl2DUDWgSOU,268,UFzU8OzdnnBi32vG5xFAsP1vj1BEiraz7xkSP3qUdREYxgg,429,AhuI1rIIZHqHCaXknwqVZ6920obHJAOqgVXs-_NWKH4JOTw,22,517,246,163,777,234,1,7,18,1,0,2,0,2,0,0,3,2,2,0,0,2,0,0,1
KOREA,JOM4Cmz3ZYknz7_cIFL3k_DMcZSwfZ2lFoGuZuSPQkop7l8,24,MMXkzt1vr0p3dCTUKb2OC2f0PZsVREqXSMGJYc3EX0cRv-WGXPJ9otMY5g,234,9jlL3v2jLyDcHoIsK3cW1KqdkOGZXe_ej0X0Jhr5XM4Pv48,103,zHarP6J4fkojJd1rQeAOqesjEySRJRH3u88Z5ikSX4TdFGM,15,NXByQoMI-W4FVa52XSpL6k8tLOAxCulxY6I7OcT65c9pVy1H3n1jS0xq5g,888,119,268,517,-1,107,GtUkIiLErF9LhYArsOMqLRtcVBpgg8-qpx1DOSkDzbCtZYhn,266,519dlC94J-Az33Qy81_fD78aIJE1XGXdFSbofZG3k4HcLkEE--rJEUYl4Q,64,UJNnOEFA_V0Pw8PEogx5MleLbTB_F6-4OgrPF4sX5oF-hk5_7jWsGxJyRQ,127,9ysu0YbkMgrpLS-E4GIqOquI7Xy5F8M4ZbNT5ZcR2Cbypmc,202,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,12,429,895,163,80,39,1,28,18,1,2,2,0,2,0,0,5,2,2,0,0,0,1,0,0
KOREA,bdq-X70kY-VIhn3V_k_QAgwQkZXItyAHtzRo_dtni40h4urntp33_GzGig,41,5apL2jFu3piZFhNmhuB1MheKW82Rmw1IGmWfuv-AtwfB36Y,254,4LA5fIM-46MHikzB4JE6iFFWEcD97XPGi5mUHSdRp4H4uOM,163,YNXXnDAyQxpbtZF7FU2m9tpPdpyyEmm1UD_OXgeWxmnZPuA,236,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,267,119,429,895,7,62,VSiETXVISfw3yR-zzwVQ3aIMda3d5lRcseKb1te8RHloxlQ,266,519dlC94J-Az33Qy81_fD78aIJE1XGXdFSbofZG3k4HcLkEE--rJEUYl4Q,104,9jlL3v2jLyDcHoIsK3cW1KqdkOGZXe_ej0X0Jhr5XM4Pv48,711,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,15,5QsIocfg2fH-LrXsm0y54RLgJ3S2-Nkk-T8HUSc5cdqtKubuj1BJSywOUQ,350,22,120,-1,80,68,0,31,7,0,1,0,1,1,1,1,2,1,2,0,0,2,0,0,0
KOREA,5A4WJpFsCzkRoVDHzNAVO6bre5LRlLSlu5bDjX2oBOs9qKE,114,1P-Bzg4cHjB3hvZWkl78gsMdgSHjQ95aNOnciUzF0fv3u2NytDRfUVt_rA,62,eRjeDGCqy7WO7P_xd1M5RuOmlPeFl_gJH03Kik_KdF84xTrz6YhTeAN1Yg,105,GY1ggO5xpsX9bPkqiK2E02PChgn3MKEMzIapjW-cckLQqSE,110,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,89,895,350,78,-1,7,q3wZkwddVzV3gqDEZuE7l65m8U0j40aFprEdroCXXRyFXi0,58,z9WNO0liaXo6EbrXfhlIbJnAShc-PkfX-_N5IghGqIScJ6k,120,CjeyKYmUoLw12q0YUFoG6RyU1MRHIch1ksp-p2tIW9m6RhI,268,9jlL3v2jLyDcHoIsK3cW1KqdkOGZXe_ej0X0Jhr5XM4Pv48,15,5J2LWNnIOV8G88UkIK5CjHkU7vLinZVTH4GG20ZQUBbCNMubR6zYfvgENw,12,517,234,55,119,163,0,30,35,1,1,2,0,1,1,0,5,9,1,0,1,1,0,2,1
KOREA,vBmeI5_zHQR8_Cvy38yAmaYLu69Rq9IY5d1d0dwi422l5zg,887,yP_Rjqugid5PCisbPwyL0LpzUQxO1J03REJMbr1yXI10nAA,234,q3wZkwddVzV3gqDEZuE7l65m8U0j40aFprEdroCXXRyFXi0,517,LpFPaZUpaZchjqh8P0OTJmt_J6897h5fZU9Qqlb-nPC4SsY,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,111,895,68,78,163,429,5A4WJpFsCzkRoVDHzNAVO6bre5LRlLSlu5bDjX2oBOs9qKE,84,1P-Bzg4cHjB3hvZWkl78gsMdgSHjQ95aNOnciUzF0fv3u2NytDRfUVt_rA,64,T9Tw6_Bg0L6cJR0PMRlPE9ipUytOm4B5VulQ06A3sCZV7M4,157,GY1ggO5xpsX9bPkqiK2E02PChgn3MKEMzIapjW-cckLQqSE,15,kr8x6O8oJ96c_t3kMwFDrbruWSftoukVfYHDul9t_9Sa48-5JpQrzMUZAA,89,78,39,-1,895,7,1,33,20,0,4,0,1,1,1,1,8,3,0,2,0,0,1,0,0
KOREA,9uK04-v6NK_Hxj54W4LJQ82T4pLqngeWWycPwtJFdUlDuw4,517,gAXSHZl9MyTJsYEbN9Hp0P5qyW2_V9yyRsv4mHqChaxjDj8UF8cNLS9B3Q,234,eRjeDGCqy7WO7P_xd1M5RuOmlPeFl_gJH03Kik_KdF84xTrz6YhTeAN1Yg,105,UFzU8OzdnnBi32vG5xFAsP1vj1BEiraz7xkSP3qUdREYxgg,15,RNes9apiHhkv-PWJe1lmhbGH5MCwqQaad24lc6-K5DtDYUs,350,163,119,3,-1,7,ikzG846eDWlVUWrNqsguEW-vlfspmUIlLy-_3EyMwhbiYA,268,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,421,Vln2z90vj3MdDduEqqPGxnbwcXhQPsu72iDo53kDlpxU0Vw,711,55z0FSL8EycNZW2mfi-IFG7bqKpoVyQY89B8zA20AzS6u-Q,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,12,76,429,-1,163,-1,0,34,24,1,0,3,0,2,0,1,5,7,0,1,0,0,1,1,1
KOREA,_pPqSmQiK6GY2HjI2V-1P9zFtW8pW6LqZrC2AFBv1Dnohg,92,yhQ3qdMc7C-qBnCD3dIf-PCCzml84rQ1b0dn2u6Hs-n3E2w,246,Gb99w0FWfJzzP3eq8Fag9G6kwZYu5qAioYbfiaIKIk756qUBbptNqic-Zw,163,5J2LWNnIOV8G88UkIK5CjHkU7vLinZVTH4GG20ZQUBbCNMubR6zYfvgENw,202,SZwMFG5WKK9d10xZnHacaEZYf9ISHJZasa6EWXOg5uRyJKLPirUo1ZdVGw,267,78,-1,91,58,429,1bQey-YWynA5OaXzTOfJ5wFv3RwRDYPvWr7xQHUO9CvnsD8ehj4tteUlBg,24,Mui6zItGJdv7nDfVPJVlZTEtXwhHUWLdOmRDJ-rnD_NMQnc,421,hNC5GRcaJZ-PsyTPN4sGW_uWH9MalltiiKlPa7S3cx0p081jzl_Sb6m5uA,711,GY1ggO5xpsX9bPkqiK2E02PChgn3MKEMzIapjW-cckLQqSE,119,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,888,-1,91,-1,350,76,1,15,28,1,0,3,0,2,0,0,2,9,1,0,1,1,0,2,1
KOREA,1bQey-YWynA5OaXzTOfJ5wFv3RwRDYPvWr7xQHUO9CvnsD8ehj4tteUlBg,24,4LA5fIM-46MHikzB4JE6iFFWEcD97XPGi5mUHSdRp4H4uOM,78,CjeyKYmUoLw12q0YUFoG6RyU1MRHIch1ksp-p2tIW9m6RhI,7,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,523,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,888,-1,-1,-1,119,55,ErLyVHGfmIeoe164a233lJdXYax2ehhItUi0OAEpMtq88U8,887,3PV_W4RY09TzgEQfBZNdSlsHFwxjwbjzIwXsawLuoSVYyptv5oP34fbJJA,246,gW0KuIlGrGHtWCRbUoI4IjzR8IwHYw3sfmEc-8eLLN4jEQA,711,pgFQdYT95IJlKUT92eGqgHLmfZU932ux-PxkMSbJJSbZGEA,429,zhIKvtHTZQHw6cBPWccZB-RyLrtvB6Me-zHJu3BXltIj0UYtYbGsmYLzvw,80,119,-1,163,350,20,1,36,22,1,3,1,0,1,1,0,9,3,1,1,1,0,2,0,0
KOREA,KhwCWoeCf44bos2Vi2h7K8sHcJmurtRSFs28ZGk2gjFsk5cl4YrKtCIKJw,875,pKb5PJOsODkMoovgzGEQS5kUPbUF5ZUh15Fdo3LhoVuoNnI,32,igWJ9PgkZ2Q7hcj35eZtdR3JWhjmhv2_UixQS0kkpCoUlPkJt5mtksAYRg,517,L0ez6HpDZrKT_q37R9efmL3TZI7N_-OYSHHEBi_Tpj9t8Cw,29,tmVRtmHd_gHGViIo3AjXP5JlcKh1xYfznV_TPcPiks3Q0-0,350,163,-1,360,429,91,cDDtQqHGgdAIxYMGVOAKOuYKwjdybMEKWMoKpj-rc_smA7WiriV2j-4bVA,516,3PV_W4RY09TzgEQfBZNdSlsHFwxjwbjzIwXsawLuoSVYyptv5oP34fbJJA,60,g8IMSZebIwt0aRnJvQBsHy3IJS6mAEhfED4qaSsl_6kJfvAbz2iV-QTSWw,234,UtdPj88SYzp0xyOOKIKMfXFnVPZI_PswrtMVGwAaA1Psl6ep,523,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,111,887,119,163,-1,-1,1,20,8,1,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0
KOREA,Y8k4ukBB8z933Q8HsgyKw_UQPHFp5qDwMSWPsTN4HhOUTHoU_nKgiuR5wg,122,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,59,jsLn-j7pX-VajGXxY03dzRyRU4puN1UGSUijnl2DUDWgSOU,268,agy7tVJmthI4QFrgcC_GjBbhdd0juuBeCIIRwH-sS0AM1ek,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,350,246,78,895,67,-1,da392tV3kS0u_kkoJukko8F_dE242owIAYHhxq5npGS_fxg,164,QvV6TtoBAVCJKmFJMly3XzlMhau97k1aTK_uzKbuM20fhadh,107,Gtb0oskEsPu9DigUwzZFLyKsVRCpVtdG5kPEPAZEZqC92n0,3,C8meVcThkIqO446G4meR3ok5Xe9IDBNDM_IYuaCnzJaSkBNkyYQlLGJg8w,15,wili2MKhLSdSbvzacUI_VmQU5SgDCnkyBBrycw3mXg0pLxA,497,78,429,48,62,163,1,14,35,1,0,3,0,1,1,0,3,9,1,0,1,1,0,1,1
KOREA,da392tV3kS0u_kkoJukko8F_dE242owIAYHhxq5npGS_fxg,777,3PV_W4RY09TzgEQfBZNdSlsHFwxjwbjzIwXsawLuoSVYyptv5oP34fbJJA,60,UfdkoErNZuoBjNGAt_VjT5yZRyG_nPIFFvNHX8XD54Dce3U,7,T9cTTfK038tIME3U2xPWTaO4Vl20PhEfKnp9JQSobN8OCrk,110,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,517,-1,-1,236,163,107,GtUkIiLErF9LhYArsOMqLRtcVBpgg8-qpx1DOSkDzbCtZYhn,266,0RsNAi20aV2ht18YzhiOSW7G5KWqQWdHDRUP9HiXRbwBybw,131,6_udfsF70uSwDJacK5C05di34Hu55e4ausN5FbdO6ctoVDWY6wrYwVn88A,58,UtdPj88SYzp0xyOOKIKMfXFnVPZI_PswrtMVGwAaA1Psl6ep,523,kr8x6O8oJ96c_t3kMwFDrbruWSftoukVfYHDul9t_9Sa48-5JpQrzMUZAA,89,119,107,39,91,895,0,39,18,0,2,0,0,2,0,0,9,2,0,1,0,0,1,0,0
KOREA,gIr2V1m2DtenJJWUFwvcTuz3NupSMvaLMp7UIFZ8vEM6ibQ,887,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,64,JjJZN1vi7tfk_inTlS-XrOYglfRXG9JFQLtyvVOf3-8qhzA,166,GhchGpHKQJ_RS_UqLozjqVtCvsa7cfq3N2D6PIyj5ccOS_I62rN9qMTiHw,15,EZ-7Joq5tcubmZj4rJEfLL0IoUMzvUIXevVctL0Vb3VpkXJZLwf3wmuWHA,111,78,267,429,-1,7,VSiETXVISfw3yR-zzwVQ3aIMda3d5lRcseKb1te8RHloxlQ,517,pKb5PJOsODkMoovgzGEQS5kUPbUF5ZUh15Fdo3LhoVuoNnI,104,UY2yKmnvDtj3yvexvo_KwCpIOnPNSyK3k3BQ0lXWaYcVsjmeaJv3nQEXhA,36,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,221,zbbSnLWZ3zwaCKmblPVZD2lTaLMDA08KUrhOsbUOt1Odn28,497,119,114,-1,68,895,0,33,10,0,2,0,0,2,0,0,10,2,0,1,0,0,2,0,0
KOREA,6a6hDTpUjLAjRuuEJ79MCHsCVm_qHivYD4L1c6aMr266YO7W0SQueLew8Q,24,7EVFeC56UA5ABYer3Fg5YvFEhBMW62GXI48Vlr8i0r5Hee4s,64,jsLn-j7pX-VajGXxY03dzRyRU4puN1UGSUijnl2DUDWgSOU,268,q4Gfhk0t39H5enJ3TKZCqzdPn20tEdiD78vtVje963tOek7KbIGy_WtoGA,119,byPZ-rWb16g0DZk06wzrcfphIqMrm9SwLG9jbHmya6evzRsqCTmUtsCeMg,555,246,-1,-1,15,163,pWkSSeM2AgaFmIneu6lWU0CO5tIewtkqus054XQdCbTonXD05g_fkfilmQ,36,BjYUi1tyVDyqhBTTTSWy-UEI7fJCPY-qT7hCRXjbbuzDZtw,62,Gb99w0FWfJzzP3eq8Fag9G6kwZYu5qAioYbfiaIKIk756qUBbptNqic-Zw,7,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,81,mQ46ImO-XeTQZ9QWih9LSbpid84l1H4_oQZ3M3Q4xPvgBaNTYXCtzK0Q5Q,43,-1,350,-1,-1,102,0,19,11,1,1,1,0,2,0,0,8,2,0,1,0,0,1,0,0
KOREA,1K5dq584iD3PaOvv5h22R-kkHrFxmAZUcUDsImq5gGEDZrBXv-BlWzo27Q,24,vCST_mrweV-PaYzC99VxSeTJNbgpZ324SY73oYzCd6TcAfGcC7SZPyahBw,131,7GpdBjnXPFGWLzA1Ml0UspG7cwH0acsxIq7Kl_Xzfx_G_2s4ehBepqopQw,39,7wJODYmspeOdOR6ylBPKwUNfW6Sfg3DtVjwbOxeaKJR7SyqINwtNrcsDqQ,51,zhIKvtHTZQHw6cBPWccZB-RyLrtvB6Me-zHJu3BXltIj0UYtYbGsmYLzvw,99,103,7,163,-1,429,yyZfHNJ9RW-5Hi0sXr44OsoRcn8iuKy7rtw-SNCSj9LJTTI,78,oWUMM2Z7BgSeWxE3yu1CkypJ0iVJCDiFVHN0iwndQkyYaME,91,jsLn-j7pX-VajGXxY03dzRyRU4puN1UGSUijnl2DUDWgSOU,517,t5Fq1bp5KzzzZ1vgrv5O-BKje-danmqird6YpmesYqmY58FN4PYmqjmr6w,236,lhkf2v0fYl36ZBjGd4_gXt2nYLzI-nGqW3a9fxZKylYh2Ed6R9h9vGTnvg,267,119,429,41,246,64,1,8,31,1,0,2,1,0,2,1,1,5,2,0,0,2,0,0,1
